date,product_id,product_name,product_quantity,total_amount,discount_applied,tax_amount,transaction_count,region
2024-01-19,P000335,Zara Dress,1,137.14,2.5,14.69,1,EU
2024-01-19,P000341,Nike Shirt,1,251.04,0.0,26.9,1,UK
2024-01-19,P000350,Adidas Dress,1,346.92,6.0,52.92,1,IN
2024-01-19,P000363,Apple Speaker,1,2290.04,41.73,245.36,1,EU
2024-01-19,P000409,Apple Speaker,1,2207.66,38.18,336.76,1,AU
2024-01-19,P000434,GenericBrandA Water Bottle,1,44.32,0.0,6.76,1,IN
2024-01-19,P000442,Puma Jacket,1,98.71,0.0,8.97,1,US
2024-01-19,P000443,Instant Pot Blender,1,305.07,13.61,46.54,1,IN
2024-01-19,P000469,Philips Cookware,1,432.98,0.0,39.36,1,US
2024-01-19,P000472,Bose Speaker,1,1551.61,28.79,141.06,1,US
2024-01-19,P000480,Zara Shoes,1,148.22,33.08,15.88,1,UK
2024-01-19,P000487,Gucci Shirt,1,14.48,0.27,1.32,1,US
2024-01-19,P000488,Panasonic Headphones,2,6052.23,0.0,648.45,1,EU
2024-01-19,P000488,Panasonic Headphones,1,2723.5,270.19,291.8,1,UK
2024-01-19,P000491,Bose Tablet,1,3234.0,60.0,294.0,1,US
2024-01-19,P000496,Mattel Action Figure,1,27.5,1.85,2.95,1,UK
2024-01-19,P000508,Dove Shampoo,1,51.71,0.0,7.89,1,IN
2024-01-19,P000509,L'Oreal Perfume,1,75.94,0.0,8.14,1,UK
2024-01-19,P000512,Samsung Washing Machine,1,776.25,94.51,83.17,1,UK
2024-01-19,P000513,LG Monitor,1,3292.8,60.0,352.8,1,UK
2024-01-19,P000516,Apple Laptop,1,541.21,0.0,49.2,1,US
2024-01-19,P000518,TraderJoes Milk,2,91.62,0.0,9.82,1,UK
2024-01-19,P000532,Zara Sunglasses,1,31.03,1.48,2.82,1,US
2024-01-19,P000539,Uniqlo Watch,1,121.0,2.21,12.96,1,UK
2024-01-19,P000545,Maybelline Perfume,1,49.8,0.0,7.6,1,IN
2024-01-19,P000555,Pedigree Cat Litter,1,54.96,2.45,8.38,1,IN
2024-01-19,P000556,TraderJoes Snack Pack,3,165.0,0.0,15.0,1,US
2024-01-19,P000562,Philips Camera,1,1878.06,0.0,286.48,1,IN
2024-01-19,P000574,Bose Tablet,1,3540.0,0.0,540.0,1,AU
2024-01-19,P000595,KrogerBrand Snack Pack,1,51.58,0.94,5.53,1,UK
2024-01-19,P000603,WholeFoods Juice,1,8.84,0.88,0.95,1,UK
2024-01-19,P000608,Hamilton Beach Cookware,2,1048.92,0.0,112.38,1,UK
2024-01-19,P000624,Nike Dress,1,88.7,0.0,9.5,1,UK
2024-01-19,P000625,NaturesBest Milk,1,13.33,0.0,2.03,1,IN
2024-01-19,P000636,Johnson&Johnson First Aid Kit,1,224.0,0.0,24.0,1,EU
2024-01-19,P000653,NaturesBest Cheese,1,38.05,1.7,5.8,1,AU
2024-01-19,P000659,Apple Laptop,1,3360.0,0.0,360.0,1,UK
2024-01-19,P000666,Uniqlo Sunglasses,1,226.11,10.63,24.23,1,EU
2024-01-19,P000666,Uniqlo Sunglasses,1,245.75,4.25,37.49,1,IN
2024-01-19,P000671,Dell Monitor,1,514.23,9.54,46.75,1,US
2024-01-19,P000680,Samsung Speaker,1,2021.2,34.96,308.32,1,AU
2024-01-19,P000683,NaturesBest Cheese,1,55.0,0.0,5.0,1,US
2024-01-19,P000685,The Body Shop Mascara,1,105.69,0.0,9.61,1,US
2024-01-19,P000686,HP Monitor,1,3024.0,300.0,324.0,1,UK
2024-01-19,P000696,Under Armour Bag,1,195.34,0.0,20.93,1,EU
2024-01-19,P000709,HP Headphones,1,2072.34,195.13,316.12,1,AU
2024-01-19,P000712,IKEA Lamp,1,549.47,9.5,83.82,1,IN
2024-01-19,P000738,Uniqlo Sunglasses,1,72.25,0.0,6.57,1,US
2024-01-19,P000739,KrogerBrand Chocolate,1,8.47,0.15,1.29,1,IN
2024-01-19,P000740,KrogerBrand Juice,1,37.81,0.0,5.77,1,IN
2024-01-19,P000757,Ashley Bed,1,2360.0,0.0,360.0,1,IN
2024-01-19,P000758,IKEA Cookware,1,231.83,0.0,24.84,1,EU
2024-01-19,P000766,HP Headphones,1,1587.7,0.0,170.11,1,EU
2024-01-19,P000766,HP Headphones,1,1555.95,28.35,166.71,1,UK
2024-01-19,P000767,Gucci Jacket,1,164.74,3.0,17.65,1,UK
2024-01-19,P000776,Adidas Sunglasses,1,241.97,4.19,36.91,1,IN
2024-01-19,P000781,Under Armour Watch,1,141.2,2.57,15.13,1,UK
2024-01-19,P000784,Gucci Jacket,1,138.71,13.76,14.86,1,UK
2024-01-19,P000793,Levi's Shirt,1,116.0,5.45,12.43,1,EU
2024-01-19,P000793,Levi's Shirt,1,122.21,5.45,18.64,1,IN
2024-01-19,P000806,TraderJoes Snack Pack,2,62.8,6.23,6.73,1,UK
2024-01-19,P000810,Zara Sunglasses,1,330.25,5.71,50.38,1,IN
2024-01-19,P000821,Decathlon Football,3,1317.12,24.0,141.12,1,UK
2024-01-19,P000826,The Body Shop Lipstick,1,64.22,1.17,6.88,1,EU
2024-01-19,P000833,KrogerBrand Chocolate,2,28.96,0.0,4.42,1,IN
2024-01-19,P000836,KrogerBrand Milk,1,15.63,0.0,2.38,1,IN
2024-01-19,P000838,Mobil Oil Filter,2,128.25,15.61,13.74,1,EU
2024-01-19,P000849,Puma Dress,1,44.36,2.83,6.77,1,IN
2024-01-19,P000852,Puma Sunglasses,1,329.28,6.0,35.28,1,EU
2024-01-19,P000858,WholeFoods Snack Pack,1,12.95,0.0,1.39,1,EU
2024-01-19,P000863,Uniqlo Watch,1,318.6,30.0,48.6,1,IN
2024-01-19,P000866,Decathlon Football,1,229.24,23.16,20.84,1,US
2024-01-19,P000883,KrogerBrand Milk,3,159.3,15.0,24.3,1,IN
2024-01-19,P000886,BIC Notebook,1,24.25,0.0,2.6,1,UK
2024-01-19,P000895,IKEA Knife Set,1,616.66,28.98,66.07,1,UK
2024-01-19,P000903,KrogerBrand Juice,3,15.42,0.0,1.65,1,UK
2024-01-19,P000903,KrogerBrand Juice,5,24.74,0.46,2.25,1,US
2024-01-19,P000922,LG Speaker,1,2102.31,0.0,225.25,1,EU
2024-01-19,P000925,Philips Monitor,1,3360.0,0.0,360.0,1,UK
2024-01-19,P000926,Uniqlo Bag,1,154.68,2.82,16.57,1,UK
2024-01-19,P000927,West Elm Wardrobe,1,1727.95,0.0,185.14,1,EU
2024-01-19,P000943,Lego Action Figure,2,425.6,20.0,45.6,1,UK
2024-01-19,P000946,Samsung Toaster,2,4911.45,462.47,749.2,1,IN
2024-01-19,P000955,Philips Laptop,1,987.39,97.96,105.79,1,UK
2024-01-19,P000959,Philips Table,3,950.37,0.0,86.4,1,US
2024-01-19,P000974,Gucci Sunglasses,1,197.14,3.66,17.92,1,US
2024-01-19,P000986,Gucci Jacket,1,318.6,30.0,48.6,1,AU
2024-01-19,P001003,NaturesBest Juice,1,10.79,0.0,1.16,1,UK
2024-01-19,P001005,KrogerBrand Snack Pack,1,56.0,0.0,6.0,1,EU
2024-01-19,P001009,KrogerBrand Chocolate,5,100.27,4.8,9.12,1,US
2024-01-19,P001029,WholeFoods Milk,1,54.88,1.0,5.88,1,UK
2024-01-19,P001030,NaturesBest Cheese,2,22.0,0.38,3.36,1,IN
2024-01-19,P001033,Hamilton Beach Table,1,672.0,0.0,72.0,1,UK
2024-01-19,P001059,KrogerBrand Juice,1,17.77,0.84,1.9,1,EU
2024-01-19,P001074,GE Refrigerator,1,310.76,5.37,47.4,1,IN
2024-01-19,P001097,LG Camera,1,3540.0,0.0,540.0,1,AU
2024-01-19,P001100,IKEA Desk,1,819.9,0.0,74.54,1,US
2024-01-19,P001103,Samsung Coffee Maker,1,1656.71,156.0,252.72,1,IN
2024-01-19,P001113,Prada Shoes,1,220.18,21.84,23.59,1,UK
2024-01-19,P001123,Philips Tablet,1,1494.29,0.0,227.94,1,IN
2024-01-19,P001131,WholeFoods Cheese,2,118.0,0.0,18.0,1,IN
2024-01-19,P001133,Hamilton Beach Lamp,2,1293.6,24.0,117.6,1,US
2024-01-19,P001137,Adidas Sunglasses,1,33.17,0.0,3.02,1,US
2024-01-19,P001138,Funko Puzzle,1,231.28,4.0,35.28,1,AU
2024-01-19,P001146,CVSBrand First Aid Kit,1,107.04,0.0,16.33,1,IN
2024-01-19,P001190,Nike Shoes,1,283.2,60.0,43.2,1,IN
2024-01-20,P000008,KrogerBrand Snack Pack,1,54.88,1.0,5.88,1,UK
2024-01-20,P000010,TraderJoes Cereal,5,295.0,0.0,45.0,1,AU
2024-01-20,P000014,KrogerBrand Cheese,1,56.05,2.5,8.55,1,IN
2024-01-20,P000021,Samsung Monitor,1,309.46,0.0,28.13,1,US
2024-01-20,P000050,Whirlpool Coffee Maker,1,387.15,18.52,35.2,1,US
2024-01-20,P000056,Nike Bag,1,336.0,0.0,36.0,1,EU
2024-01-20,P000081,NaturesBest Cheese,1,59.0,0.0,9.0,1,IN
2024-01-20,P000088,Sephora Perfume,1,153.1,7.2,16.4,1,EU
2024-01-20,P000093,Johnson&Johnson First Aid Kit,1,25.81,0.0,3.94,1,IN
2024-01-20,P000101,GE Refrigerator,1,1102.4,0.0,168.16,1,AU
2024-01-20,P000101,GE Refrigerator,1,992.17,93.42,151.35,1,IN
2024-01-20,P000103,Hamilton Beach Vacuum,1,190.32,8.49,29.03,1,IN
2024-01-20,P000111,Lenovo Camera,1,1348.31,25.02,122.57,1,US
2024-01-20,P000112,Pedigree Pet Bed,1,109.11,10.82,11.69,1,EU
2024-01-20,P000121,WalgreensBrand First Aid Kit,1,236.0,0.0,36.0,1,IN
2024-01-20,P000142,Philips Knife Set,2,527.32,0.0,47.94,1,US
2024-01-20,P000186,H&M Shirt,2,400.6,18.82,42.92,1,EU
2024-01-20,P000201,Under Armour Watch,1,180.95,0.0,16.45,1,US
2024-01-20,P000206,Panasonic Camera,1,3300.0,0.0,300.0,1,US
2024-01-20,P000210,KrogerBrand Cereal,3,33.99,0.0,3.09,1,US
2024-01-20,P000211,Uniqlo Bag,1,141.48,14.04,15.16,1,EU
2024-01-20,P000222,Philips Tablet,3,5216.75,279.8,558.94,2,UK
2024-01-20,P000222,Philips Tablet,1,1810.46,0.0,164.59,1,US
2024-01-20,P000225,Apple Tablet,1,1139.43,0.0,103.58,1,US
2024-01-20,P000230,WholeFoods Cheese,2,22.46,0.39,3.43,1,IN
2024-01-20,P000231,WholeFoods Snack Pack,6,272.98,0.0,24.82,1,US
2024-01-20,P000237,Dell Laptop,2,3179.13,0.0,484.95,1,AU
2024-01-20,P000254,Dell Headphones,1,3540.0,0.0,540.0,1,IN
2024-01-20,P000266,LG Headphones,1,3540.0,0.0,540.0,1,AU
2024-01-20,P000288,WholeFoods Chocolate,1,6.11,0.0,0.56,1,US
2024-01-20,P000295,Apple Laptop,3,4581.92,27.96,416.53999999999996,2,US
2024-01-20,P000304,Philips Cookware,1,143.59,0.0,21.9,1,AU
2024-01-20,P000314,Levi's Bag,1,11.0,0.0,1.0,1,US
2024-01-20,P000323,GE Refrigerator,1,2800.0,0.0,300.0,1,EU
2024-01-20,P000339,KrogerBrand Chocolate,1,34.27,0.0,3.12,1,US
2024-01-20,P000340,WholeFoods Snack Pack,3,93.88,0.0,14.32,1,AU
2024-01-20,P000341,Nike Shirt,1,259.2,4.48,39.54,1,IN
2024-01-20,P000343,Johnson&Johnson Stroller,1,32.66,2.19,3.5,1,UK
2024-01-20,P000347,West Elm Bookshelf,1,2195.2,40.0,235.2,1,UK
2024-01-20,P000357,Lenovo Speaker,1,3292.8,60.0,352.8,1,EU
2024-01-20,P000357,Lenovo Speaker,1,3360.0,0.0,360.0,1,UK
2024-01-20,P000359,Sony Monitor,1,375.12,0.0,57.22,1,IN
2024-01-20,P000359,Sony Monitor,1,349.69,0.0,31.79,1,US
2024-01-20,P000366,Zara Shirt,1,128.71,2.23,19.63,1,IN
2024-01-20,P000366,Zara Shirt,1,110.2,11.13,10.02,1,US
2024-01-20,P000375,NaturesBest Chocolate,1,55.0,0.0,5.0,1,US
2024-01-20,P000383,Adidas Tennis Racket,1,396.0,40.0,36.0,1,US
2024-01-20,P000384,Levi's Shoes,1,194.59,0.0,17.69,1,US
2024-01-20,P000386,L'Oreal Shampoo,2,431.2,8.0,39.2,2,US
2024-01-20,P000387,Gucci Jacket,1,338.62,0.0,51.65,1,IN
2024-01-20,P000425,Nivea Cream,2,168.04,0.0,18.0,1,EU
2024-01-20,P000426,Kenwood Knife Set,1,638.4,30.0,68.4,1,EU
2024-01-20,P000444,Nike Dress,1,330.0,0.0,30.0,1,US
2024-01-20,P000453,Dell Tablet,1,2342.41,0.0,212.95,1,US
2024-01-20,P000463,Puma Tennis Racket,1,431.2,8.0,39.2,1,US
2024-01-20,P000466,GE Toaster,1,204.66,0.0,31.22,1,AU
2024-01-20,P000479,HP Camera,1,3069.0,210.0,279.0,1,US
2024-01-20,P000494,Sony Speaker,1,1413.25,66.41,151.42,1,UK
2024-01-20,P000499,HP Speaker,1,3360.0,0.0,360.0,1,UK
2024-01-20,P000501,Levi's Bag,1,73.19,3.44,7.84,1,UK
2024-01-20,P000509,L'Oreal Perfume,1,78.4,1.36,11.96,1,IN
2024-01-20,P000520,Apple Headphones,1,674.51,66.92,72.27,1,EU
2024-01-20,P000538,Nike Running Shoes,1,333.95,0.0,35.78,1,EU
2024-01-20,P000540,Adidas Shirt,1,319.2,15.0,34.2,1,UK
2024-01-20,P000550,Apple Headphones,1,331.83,0.0,35.55,1,EU
2024-01-20,P000550,Apple Headphones,1,325.91,0.0,29.63,1,US
2024-01-20,P000570,Bose Phone,1,3292.8,60.0,352.8,1,UK
2024-01-20,P000573,LG Laptop,1,1016.95,18.87,92.45,1,US
2024-01-20,P000580,HP Speaker,1,1295.64,0.0,197.64,1,AU
2024-01-20,P000606,LG Speaker,1,1479.02,0.0,134.46,1,US
2024-01-20,P000616,Bose Headphones,1,1738.11,0.0,158.01,1,US
2024-01-20,P000626,Hasbro Board Game,1,113.91,1.97,17.38,1,AU
2024-01-20,P000627,Nike Shoes,2,66.12,3.11,7.09,2,UK
2024-01-20,P000639,Hamilton Beach Vacuum,1,203.53,0.0,18.5,1,US
2024-01-20,P000661,H&M Jacket,1,336.0,0.0,36.0,1,UK
2024-01-20,P000671,Dell Monitor,1,514.23,9.54,46.75,1,US
2024-01-20,P000678,NaturesBest Cheese,1,50.4,5.0,5.4,1,UK
2024-01-20,P000687,Samsung Refrigerator,1,187.44,0.0,20.08,1,UK
2024-01-20,P000692,Samsung Camera,1,2062.35,0.0,187.49,1,US
2024-01-20,P000717,KrogerBrand Milk,1,48.85,0.89,5.23,1,EU
2024-01-20,P000741,Whirlpool Washing Machine,2,2298.06,39.75,350.55,1,AU
2024-01-20,P000745,Uniqlo Sunglasses,1,290.4,36.0,26.4,1,US
2024-01-20,P000750,NaturesBest Milk,2,53.67,0.0,8.19,1,AU
2024-01-20,P000750,NaturesBest Milk,2,53.67,0.0,8.19,1,IN
2024-01-20,P000758,IKEA Cookware,1,220.24,10.35,23.6,1,UK
2024-01-20,P000758,IKEA Cookware,3,669.41,12.42,60.86,1,US
2024-01-20,P000766,HP Headphones,1,1428.93,141.76,153.1,1,EU
2024-01-20,P000766,HP Headphones,2,3345.51,0.0,510.33,1,IN
2024-01-20,P000767,Gucci Jacket,1,177.11,0.0,27.02,1,IN
2024-01-20,P000771,Kenwood Vacuum,1,646.8,12.0,58.8,1,US
2024-01-20,P000780,Uniqlo Jacket,1,160.56,2.98,14.6,1,US
2024-01-20,P000789,Pampers Diapers,1,121.12,0.0,12.98,1,EU
2024-01-20,P000822,Staples Notebook,1,23.86,0.43,2.56,1,EU
2024-01-20,P000823,Purina Pet Toy,1,224.0,0.0,24.0,1,UK
2024-01-20,P000826,The Body Shop Lipstick,1,57.93,5.85,5.27,1,US
2024-01-20,P000836,KrogerBrand Milk,1,13.85,0.66,1.26,1,US
2024-01-20,P000845,Puma Watch,1,251.2,0.0,38.32,1,AU
2024-01-20,P000847,Nivea Cream,1,55.83,0.0,5.98,1,UK
2024-01-20,P000881,The Body Shop Conditioner,1,196.35,3.58,21.04,1,EU
2024-01-20,P000890,Apple Monitor,1,1904.98,220.14,290.59,1,IN
2024-01-20,P000891,NaturesBest Juice,1,35.83,1.68,3.84,1,EU
2024-01-20,P000900,NaturesBest Snack Pack,1,16.13,0.0,2.46,1,IN
2024-01-20,P000912,Levi's Bag,1,222.45,0.0,33.93,1,IN
2024-01-20,P000916,Apple Speaker,1,462.28,0.0,42.03,1,US
2024-01-20,P000926,Uniqlo Bag,1,162.97,2.82,24.86,1,IN
2024-01-20,P000935,CVSBrand First Aid Kit,1,182.17,0.0,27.79,1,IN
2024-01-20,P000967,Adidas Yoga Mat,1,74.76,5.11,6.8,1,US
2024-01-20,P000973,Lenovo Monitor,1,1566.19,0.0,167.81,1,EU
2024-01-20,P000989,Philips Phone,1,578.71,71.74,52.61,1,US
2024-01-20,P000990,Hamilton Beach Table,1,604.8,60.0,64.8,1,EU
2024-01-20,P000992,IKEA Table,5,2992.61,0.0,272.06,1,US
2024-01-20,P000994,Bose Phone,1,503.79,9.18,53.98,1,EU
2024-01-20,P001003,NaturesBest Juice,2,22.73,0.0,3.47,1,IN
2024-01-20,P001006,Adidas Bag,1,285.6,45.0,30.6,1,UK
2024-01-20,P001006,Adidas Bag,1,323.4,6.0,29.4,1,US
2024-01-20,P001028,Johnson&Johnson First Aid Kit,1,231.28,4.0,35.28,1,AU
2024-01-20,P001050,HP Camera,2,1088.56,52.08,98.96,1,US
2024-01-20,P001067,Nike Bag,2,660.0,0.0,60.0,1,US
2024-01-20,P001073,HP Laptop,1,3135.0,150.0,285.0,1,US
2024-01-20,P001074,GE Refrigerator,1,280.82,13.44,25.53,1,US
2024-01-20,P001075,Lenovo Phone,1,3540.0,0.0,540.0,1,AU
2024-01-20,P001083,H&M Jacket,1,205.44,19.34,31.34,1,AU
2024-01-20,P001088,Samsung Microwave,1,2242.74,222.49,240.29,1,UK
2024-01-20,P001093,WholeFoods Cereal,1,56.05,2.5,8.55,1,IN
2024-01-20,P001098,Lenovo Tablet,1,861.95,0.0,92.35,1,EU
2024-01-20,P001101,Yonex Tennis Racket,1,93.69,0.0,14.29,1,IN
2024-01-20,P001101,Yonex Tennis Racket,1,88.93,0.0,9.53,1,UK
2024-01-20,P001101,Yonex Tennis Racket,1,87.34,0.0,7.94,1,US
2024-01-20,P001108,Samsung Microwave,1,674.52,31.7,72.27,1,UK
2024-01-20,P001113,Prada Shoes,1,240.27,0.0,21.84,1,US
2024-01-20,P001117,WholeFoods Juice,3,168.0,0.0,18.0,1,UK
2024-01-20,P001130,NaturesBest Snack Pack,2,79.57,7.49,12.14,1,IN
2024-01-20,P001132,Dell Monitor,1,2483.56,116.71,266.1,1,UK
2024-01-20,P001137,Adidas Sunglasses,1,35.58,0.0,5.43,1,AU
2024-01-20,P001145,Tiffany Bracelet,1,2252.74,107.79,204.79,1,US
2024-01-20,P001151,Uniqlo Sunglasses,1,95.25,0.0,8.66,1,US
2024-01-20,P001152,Lego Doll,2,22.689999999999998,0.74,2.0700000000000003,2,US
2024-01-20,P001153,NaturesBest Cereal,2,35.28,0.64,3.78,1,UK
2024-01-20,P001160,Hamilton Beach Table,1,212.86,21.12,22.81,1,EU
2024-01-20,P001166,Penguin Biography,1,40.8,1.92,4.37,1,UK
2024-01-20,P001168,Dell Monitor,1,415.28,0.0,37.75,1,US
2024-01-20,P001184,H&M Bag,1,323.4,6.0,29.4,1,US
2024-01-20,P001197,WholeFoods Snack Pack,6,193.72,3.35,29.55,1,IN
2024-01-21,P000007,KrogerBrand Cheese,1,13.76,0.0,2.1,1,IN
2024-01-21,P000010,TraderJoes Cereal,1,53.9,1.0,4.9,1,US
2024-01-21,P000011,LG Monitor,1,2930.22,186.91,446.98,1,AU
2024-01-21,P000011,LG Monitor,1,3150.78,0.0,480.63,1,IN
2024-01-21,P000014,KrogerBrand Cheese,2,112.0,0.0,12.0,1,UK
2024-01-21,P000026,TraderJoes Chocolate,1,59.0,0.0,9.0,1,IN
2024-01-21,P000040,NaturesBest Milk,1,24.5,0.42,3.74,1,IN
2024-01-21,P000041,Penguin Biography,1,28.54,1.34,3.06,1,EU
2024-01-21,P000042,Hasbro Puzzle,2,398.75,7.27,42.72,1,EU
2024-01-21,P000051,Johnson&Johnson Baby Monitor,1,57.31,0.0,6.14,1,UK
2024-01-21,P000051,Johnson&Johnson Baby Monitor,3,166.60999999999999,2.05,15.149999999999999,2,US
2024-01-21,P000058,Lenovo Headphones,2,4343.18,75.12,662.52,1,IN
2024-01-21,P000059,Kenwood Vacuum,2,1320.0,0.0,120.0,1,US
2024-01-21,P000062,KrogerBrand Milk,1,12.7,0.0,1.94,1,IN
2024-01-21,P000079,Sephora Mascara,1,196.38,0.0,21.04,1,EU
2024-01-21,P000089,KrogerBrand Chocolate,1,28.01,1.34,2.55,1,US
2024-01-21,P000098,L'Oreal Cream,1,18.47,0.0,2.82,1,IN
2024-01-21,P000111,Lenovo Camera,1,1475.9,0.0,225.14,1,IN
2024-01-21,P000114,Sony Headphones,1,3469.2,60.0,529.2,1,IN
2024-01-21,P000125,KrogerBrand Cheese,5,89.54,0.0,9.59,1,UK
2024-01-21,P000126,Sephora Shampoo,1,147.96,0.0,22.57,1,AU
2024-01-21,P000130,CVSBrand Protein Powder,1,119.2,0.0,12.77,1,EU
2024-01-21,P000139,Uniqlo Dress,1,219.63,0.0,19.97,1,US
2024-01-21,P000165,HP Tablet,1,406.82,0.0,62.06,1,IN
2024-01-21,P000168,Lego Doll,1,212.4,20.0,32.4,1,IN
2024-01-21,P000172,WalgreensBrand First Aid Kit,1,115.75,2.15,10.52,1,US
2024-01-21,P000174,Under Armour Shirt,1,172.35,0.0,15.67,1,US
2024-01-21,P000178,Hamilton Beach Cookware,6,2772.88,0.0,422.98,1,IN
2024-01-21,P000193,GenericBrandB Umbrella,1,289.1,5.0,44.1,1,AU
2024-01-21,P000201,Under Armour Watch,1,162.86,16.45,14.81,1,US
2024-01-21,P000206,Panasonic Camera,1,3469.2,60.0,529.2,1,IN
2024-01-21,P000211,Uniqlo Bag,1,154.4,0.0,14.04,1,US
2024-01-21,P000213,Hamilton Beach Blender,1,336.97,15.03,51.4,1,IN
2024-01-21,P000214,WalgreensBrand Protein Powder,1,89.59,0.0,13.67,1,AU
2024-01-21,P000214,WalgreensBrand Protein Powder,1,89.59,0.0,13.67,1,IN
2024-01-21,P000225,Apple Tablet,1,1161.19,51.79,177.13,1,AU
2024-01-21,P000227,LG Speaker,2,2155.62,39.28,230.96,1,UK
2024-01-21,P000229,Samsung Toaster,3,7425.0,750.0,675.0,1,US
2024-01-21,P000231,WholeFoods Snack Pack,2,92.65,0.0,9.93,1,UK
2024-01-21,P000232,Philips Knife Set,3,2017.8,90.0,307.8,1,IN
2024-01-21,P000233,Nike Shirt,1,88.51,4.24,8.05,1,US
2024-01-21,P000240,GenericBrandB Water Bottle,3,128.15,0.0,13.73,1,UK
2024-01-21,P000242,Puma Watch,1,330.0,0.0,30.0,1,US
2024-01-21,P000245,TraderJoes Cheese,1,6.64,0.0,0.71,1,UK
2024-01-21,P000245,TraderJoes Cheese,1,6.39,0.12,0.58,1,US
2024-01-21,P000248,Nike Bag,2,708.0,0.0,108.0,1,IN
2024-01-21,P000259,Pampers Stroller,1,54.05,0.0,5.79,1,EU
2024-01-21,P000261,Samsung Camera,1,724.3,0.0,110.49,1,IN
2024-01-21,P000266,LG Headphones,1,3540.0,0.0,540.0,1,IN
2024-01-21,P000267,TraderJoes Cereal,1,52.25,2.5,4.75,1,US
2024-01-21,P000272,Prada Jacket,1,61.4,0.0,9.37,1,IN
2024-01-21,P000276,Philips Camera,1,3360.0,0.0,360.0,1,EU
2024-01-21,P000277,Adidas Shirt,1,160.61,2.98,14.6,1,US
2024-01-21,P000299,Nike Shoes,1,49.65,0.0,7.57,1,IN
2024-01-21,P000302,Samsung Phone,2,2771.04,0.0,422.7,1,IN
2024-01-21,P000314,Levi's Bag,1,11.8,0.0,1.8,1,IN
2024-01-21,P000319,Uniqlo Watch,1,60.45,0.0,6.48,1,UK
2024-01-21,P000338,IKEA Chair,2,1063.55,49.98,113.95,1,EU
2024-01-21,P000340,WholeFoods Snack Pack,1,27.71,1.33,2.52,1,US
2024-01-21,P000352,Zara Dress,1,159.24,7.1,24.29,1,IN
2024-01-21,P000354,Prada Shirt,1,172.75,3.15,18.51,1,EU
2024-01-21,P000356,Columbia Camping Stove,1,92.85,5.92,14.16,1,IN
2024-01-21,P000377,Sony Tablet,1,2082.89,92.9,317.73,1,IN
2024-01-21,P000388,TraderJoes Chocolate,1,24.86,0.0,2.66,1,UK
2024-01-21,P000389,L'Oreal Cream,1,69.03,0.0,6.28,1,US
2024-01-21,P000391,TraderJoes Milk,1,55.0,0.0,5.0,1,US
2024-01-21,P000406,Zara Shoes,1,323.4,6.0,29.4,1,US
2024-01-21,P000424,Random House Novel,1,38.64,6.09,4.14,1,EU
2024-01-21,P000428,Nike Sunglasses,1,174.64,26.12,26.64,1,IN
2024-01-21,P000452,NaturesBest Juice,1,31.58,0.55,4.82,1,IN
2024-01-21,P000468,Yonex Football,1,86.34,0.0,9.25,1,UK
2024-01-21,P000487,Gucci Shirt,1,15.06,0.67,2.3,1,IN
2024-01-21,P000499,HP Speaker,1,3300.0,0.0,300.0,1,US
2024-01-21,P000502,Funko Board Game,1,224.0,0.0,24.0,1,UK
2024-01-21,P000513,LG Monitor,1,3540.0,0.0,540.0,1,AU
2024-01-21,P000530,Lego Action Figure,1,112.14,0.0,17.11,1,AU
2024-01-21,P000550,Apple Headphones,1,315.25,14.81,33.78,1,EU
2024-01-21,P000550,Apple Headphones,1,349.61,0.0,53.33,1,IN
2024-01-21,P000561,Prada Jacket,1,52.86,0.91,8.06,1,AU
2024-01-21,P000565,Under Armour Sunglasses,1,317.71,0.0,34.04,1,UK
2024-01-21,P000566,Bose Monitor,1,2431.0,44.3,260.46,1,UK
2024-01-21,P000571,Levi's Bag,1,330.0,0.0,30.0,1,US
2024-01-21,P000576,Prada Bag,2,660.0,0.0,60.0,1,US
2024-01-21,P000580,HP Speaker,1,1147.41,54.9,104.31,1,US
2024-01-21,P000582,Samsung Speaker,1,705.32,0.0,64.12,1,US
2024-01-21,P000583,Bose Camera,1,1746.56,0.0,187.13,1,UK
2024-01-21,P000592,Gucci Watch,1,172.17,8.24,15.65,1,US
2024-01-21,P000596,Gucci Shoes,1,323.4,6.0,29.4,1,US
2024-01-21,P000610,KrogerBrand Cereal,1,27.55,0.0,2.95,1,UK
2024-01-21,P000616,Bose Headphones,1,1681.23,79.0,180.13,1,EU
2024-01-21,P000617,Nike Jacket,1,163.78,0.0,24.98,1,IN
2024-01-21,P000623,WholeFoods Milk,1,8.66,0.0,0.79,1,US
2024-01-21,P000639,Hamilton Beach Vacuum,1,207.23,0.0,22.2,1,UK
2024-01-21,P000647,Prada Bag,1,114.66,0.0,17.49,1,AU
2024-01-21,P000648,Zara Shoes,1,61.5,0.0,9.38,1,IN
2024-01-21,P000652,Johnson&Johnson Pacifier,1,180.15,3.12,27.48,1,IN
2024-01-21,P000668,Nivea Shampoo,1,77.68,3.46,11.85,1,AU
2024-01-21,P000681,Decathlon Tennis Racket,2,251.7,0.0,22.88,1,US
2024-01-21,P000692,Samsung Camera,1,2021.1,37.5,183.74,1,US
2024-01-21,P000693,Samsung Monitor,1,3540.0,0.0,540.0,1,IN
2024-01-21,P000694,Philips Table,1,672.0,0.0,72.0,1,EU
2024-01-21,P000694,Philips Table,5,3540.0,0.0,540.0,1,IN
