transaction_id,product_id,customer_id,product_name,unit_price,product_quantity,discount_applied,tax_amount,total,transaction_date,region,city,mode_of_paymen,transaction_status,channel,delivery_type,refund_flag,num_items,total_amount,date_of_transaction,customer_id,region_y,city_y,mode_of_payment_y,transaction_status_y
T00009938,P000240,C001464,GenericBrandB Water Bottle,38.14,3,0.0,13.73,128.15,2024-01-21,UK,London,PayPal,Completed,Online,Home Delivery,0,1,128.15,2024-01-21,C001464,UK,London,PayPal,Completed
T00009939,P000800,C000536,WholeFoods Cereal,4.71,1,0.0,0.57,5.28,2024-04-21,UK,Birmingham,Debit Card,Completed,Mobile App,Store Pickup,0,3,2581.28,2024-04-21,C000536,UK,Birmingham,Debit Card,Completed
T00009939,P000869,C000536,NaturesBest Juice,50.0,1,0.0,6.0,56.0,2024-04-21,UK,Birmingham,Debit Card,Completed,Mobile App,Store Pickup,0,3,2581.28,2024-04-21,C000536,UK,Birmingham,Debit Card,Completed
T00009939,P000190,C000536,Whirlpool Refrigerator,2500.0,1,250.0,270.0,2520.0,2024-04-21,UK,Birmingham,Debit Card,Completed,Mobile App,Home Delivery,0,3,2581.28,2024-04-21,C000536,UK,Birmingham,Debit Card,Completed
T00009940,P001084,C003265,GE Refrigerator,2392.95,2,478.59,430.73,4738.04,2024-05-10,US,Los Angeles,Credit Card,Completed,In-store,Home Delivery,0,1,4738.04,2024-05-10,C003265,US,Los Angeles,Credit Card,Completed
T00009941,P000156,C002509,GenericBrandA Backpack,69.12,1,0.0,8.29,77.41,2024-04-06,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,2,227.36,2024-04-06,C002509,UK,Manchester,PayPal,Completed
T00009941,P000926,C002509,Uniqlo Bag,140.93,1,7.05,16.07,149.95,2024-04-06,UK,Manchester,PayPal,Completed,Online,Home Delivery,0,2,227.36,2024-04-06,C002509,UK,Manchester,PayPal,Completed
T00009942,P000188,C001612,WholeFoods Milk,31.66,1,0.63,5.59,36.62,2024-04-10,IN,Hyderabad,Wallet,Completed,In-store,Store Pickup,0,1,36.62,2024-04-10,C001612,IN,Hyderabad,Wallet,Completed
T00009943,P000123,C000761,Hamilton Beach Knife Set,33.95,1,1.7,3.87,36.12,2024-01-14,UK,Birmingham,Credit Card,Completed,Online,Home Delivery,0,1,36.12,2024-01-14,C000761,UK,Birmingham,Credit Card,Completed
T00009944,P000497,C003927,Adidas Tennis Racket,86.46,1,1.73,10.17,94.9,2024-11-19,UK,Manchester,Debit Card,Completed,Mobile App,Home Delivery,0,1,94.9,2024-11-19,C003927,UK,Manchester,Debit Card,Completed
T00009945,P000057,C004760,Instant Pot Table,182.88,1,0.0,32.92,215.8,2024-04-28,IN,Chennai,Debit Card,Completed,Online,Home Delivery,0,3,364.41,2024-04-28,C004760,IN,Chennai,Debit Card,Completed
T00009945,P000039,C004760,TraderJoes Cereal,8.96,3,1.34,4.6,30.14,2024-04-28,IN,Chennai,Debit Card,Completed,Online,Store Pickup,0,3,364.41,2024-04-28,C004760,IN,Chennai,Debit Card,Completed
T00009945,P000082,C004760,Johnson&Johnson First Aid Kit,100.4,1,0.0,18.07,118.47,2024-04-28,IN,Chennai,Debit Card,Completed,Online,Store Pickup,0,3,364.41,2024-04-28,C004760,IN,Chennai,Debit Card,Completed
T00009946,P000046,C001862,Prada Watch,163.87,1,3.28,16.06,176.65,2024-06-18,US,Austin,Credit Card,Completed,Online,Store Pickup,0,2,2466.93,2024-06-18,C001862,US,Austin,Credit Card,Completed
T00009946,P000189,C001862,Lenovo Headphones,1062.28,2,42.49,208.21,2290.28,2024-06-18,US,Austin,Credit Card,Completed,Online,Home Delivery,0,2,2466.93,2024-06-18,C001862,US,Austin,Credit Card,Completed
T00009947,P000205,C004125,Gucci Jacket,300.0,1,0.0,30.0,330.0,2024-02-10,US,New York,Apple Pay,Completed,Online,Home Delivery,0,1,330.0,2024-02-10,C004125,US,New York,Apple Pay,Completed
T00009948,P000701,C002311,Dell Laptop,1641.7,1,0.0,164.17,1805.87,2024-10-06,US,Los Angeles,Credit Card,Completed,Online,Store Pickup,0,1,1805.87,2024-10-06,C002311,US,Los Angeles,Credit Card,Completed
T00009949,P000270,C003245,Puma Shirt,139.85,1,6.99,23.91,156.77,2024-12-30,IN,Hyderabad,Wallet,Completed,In-store,Store Pickup,0,1,156.77,2024-12-30,C003245,IN,Hyderabad,Wallet,Completed
T00009950,P000930,C004615,Zara Shoes,216.07,1,0.0,25.93,242.0,2024-08-01,EU,Paris,Credit Card,Completed,In-store,Home Delivery,0,1,242.0,2024-08-01,C004615,EU,Paris,Credit Card,Completed
T00009951,P000254,C003544,Dell Headphones,3000.0,1,60.0,529.2,3469.2,2024-01-28,IN,Chennai,Credit Card,Completed,Online,Home Delivery,0,1,3469.2,2024-01-28,C003544,IN,Chennai,Credit Card,Completed
T00009952,P000206,C002469,Panasonic Camera,3000.0,1,150.0,285.0,3135.0,2024-05-08,US,Los Angeles,Debit Card,Completed,Online,Store Pickup,0,1,3135.0,2024-05-08,C002469,US,Los Angeles,Debit Card,Completed
T00009953,P000569,C004046,Kenwood Blender,185.87,2,0.0,66.91,438.65,2024-04-04,IN,Chennai,Debit Card,Completed,In-store,Store Pickup,0,3,690.08,2024-04-04,C004046,IN,Chennai,Debit Card,Completed
T00009953,P000046,C004046,Prada Watch,163.87,1,0.0,29.5,193.37,2024-04-04,IN,Chennai,Debit Card,Completed,In-store,Home Delivery,0,3,690.08,2024-04-04,C004046,IN,Chennai,Debit Card,Completed
T00009953,P000610,C004046,KrogerBrand Cereal,24.6,2,0.0,8.86,58.06,2024-04-04,IN,Chennai,Debit Card,Completed,In-store,Store Pickup,0,3,690.08,2024-04-04,C004046,IN,Chennai,Debit Card,Completed
T00009954,P000085,C000499,Yonex Football,400.0,1,8.0,47.04,439.04,2024-09-01,UK,London,Debit Card,Completed,Online,Home Delivery,0,1,439.04,2024-09-01,C000499,UK,London,Debit Card,Completed
T00009955,P001006,C004155,Adidas Bag,300.0,1,0.0,54.0,354.0,2024-10-08,AU,Sydney,Debit Card,Completed,In-store,Store Pickup,0,2,2656.59,2024-10-08,C004155,AU,Sydney,Debit Card,Completed
T00009955,P000709,C004155,HP Headphones,1951.35,1,0.0,351.24,2302.59,2024-10-08,AU,Sydney,Debit Card,Completed,In-store,Home Delivery,0,2,2656.59,2024-10-08,C004155,AU,Sydney,Debit Card,Completed
T00009956,P000958,C003517,Random House Cookbook,50.0,1,0.0,6.0,56.0,2024-02-29,UK,London,Credit Card,Completed,Online,Home Delivery,0,2,266.11,2024-02-29,C003517,UK,London,Credit Card,Completed
T00009956,P000798,C003517,Puma Shirt,187.6,1,0.0,22.51,210.11,2024-02-29,UK,London,Credit Card,Completed,Online,Home Delivery,0,2,266.11,2024-02-29,C003517,UK,London,Credit Card,Completed
T00009957,P000785,C002139,Yonex Yoga Mat,362.44,1,18.12,41.32,385.64,2024-08-21,EU,Paris,PayPal,Completed,Online,Home Delivery,0,1,385.64,2024-08-21,C002139,EU,Paris,PayPal,Completed
T00009958,P000718,C003683,Under Armour Watch,275.27,1,0.0,49.55,324.82,2024-09-10,IN,Chennai,Debit Card,Completed,Online,Store Pickup,0,1,324.82,2024-09-10,C003683,IN,Chennai,Debit Card,Completed
T00009959,P000575,C004090,L'Oreal Cream,49.04,1,0.98,5.77,53.83,2024-04-01,UK,London,PayPal,Completed,Online,Store Pickup,0,1,53.83,2024-04-01,C004090,UK,London,PayPal,Completed
T00009960,P000678,C002236,NaturesBest Cheese,50.0,1,0.0,6.0,56.0,2024-08-25,UK,London,Credit Card,Completed,Online,Home Delivery,0,1,56.0,2024-08-25,C002236,UK,London,Credit Card,Completed
T00009961,P001069,C002659,LG Speaker,1574.7,3,0.0,566.89,5290.99,2024-01-13,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,1,5290.99,2024-01-13,C002659,UK,Birmingham,Debit Card,Completed
T00009962,P000185,C000210,GE Microwave,1766.01,1,0.0,176.6,1942.61,2024-07-03,US,Austin,Credit Card,Completed,Online,Store Pickup,0,1,1942.61,2024-07-03,C000210,US,Austin,Credit Card,Completed
T00009963,P000779,C003978,Instant Pot Cookware,600.0,1,12.0,58.8,646.8,2024-02-27,US,Chicago,Credit Card,Completed,In-store,Home Delivery,0,1,646.8,2024-02-27,C003978,US,Chicago,Credit Card,Completed
T00009964,P000321,C003062,Puma Running Shoes,338.93,1,0.0,40.67,379.6,2024-11-07,UK,London,PayPal,Completed,Online,Home Delivery,0,1,379.6,2024-11-07,C003062,UK,London,PayPal,Completed
T00009965,P000532,C002108,Zara Sunglasses,29.69,1,0.0,5.34,35.03,2024-03-01,IN,Mumbai,Debit Card,Completed,Online,Home Delivery,0,2,88.13,2024-03-01,C002108,IN,Mumbai,Debit Card,Completed
T00009965,P000678,C002108,NaturesBest Cheese,50.0,1,5.0,8.1,53.1,2024-03-01,IN,Mumbai,Debit Card,Completed,Online,Home Delivery,0,2,88.13,2024-03-01,C002108,IN,Mumbai,Debit Card,Completed
T00009966,P000565,C004997,Under Armour Sunglasses,283.67,1,0.0,51.06,334.73,2024-07-07,IN,Hyderabad,UPI,Completed,In-store,Home Delivery,0,1,334.73,2024-07-07,C004997,IN,Hyderabad,UPI,Completed
T00009967,P000136,C000819,GenericBrandA Umbrella,72.0,1,3.6,8.21,76.61,2024-01-16,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,4,3882.44,2024-01-16,C000819,UK,Manchester,PayPal,Completed
T00009967,P001200,C000819,Lenovo Headphones,3000.0,1,150.0,342.0,3192.0,2024-01-16,UK,Manchester,PayPal,Completed,Online,Home Delivery,0,4,3882.44,2024-01-16,C000819,UK,Manchester,PayPal,Completed
T00009967,P000248,C000819,Nike Bag,300.0,1,15.0,34.2,319.2,2024-01-16,UK,Manchester,PayPal,Completed,Online,Home Delivery,0,4,3882.44,2024-01-16,C000819,UK,Manchester,PayPal,Completed
T00009967,P000876,C000819,Yonex Helmet,276.9,1,13.84,31.57,294.63,2024-01-16,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,4,3882.44,2024-01-16,C000819,UK,Manchester,PayPal,Completed
T00009968,P000094,C003857,Kenwood Table,200.24,1,4.0,23.55,219.79,2024-03-18,UK,Birmingham,PayPal,Completed,Online,Store Pickup,0,1,219.79,2024-03-18,C003857,UK,Birmingham,PayPal,Completed
T00009969,P000031,C001023,Nike Basketball,164.36,1,0.0,29.58,193.94,2024-05-15,AU,Sydney,PayPal,Completed,Online,Store Pickup,0,1,193.94,2024-05-15,C001023,AU,Sydney,PayPal,Completed
T00009970,P000076,C001889,Sephora Cream,143.19,1,7.16,16.32,152.35,2024-10-24,EU,Madrid,Debit Card,Completed,Online,Home Delivery,0,1,152.35,2024-10-24,C001889,EU,Madrid,Debit Card,Completed
T00009971,P000905,C004029,Nike Dress,300.0,2,12.0,58.8,646.8,2024-01-16,US,Austin,Debit Card,Completed,Online,Store Pickup,0,1,646.8,2024-01-16,C004029,US,Austin,Debit Card,Completed
T00009972,P000199,C000952,WholeFoods Milk,44.35,3,0.0,23.95,157.0,2024-11-28,AU,Brisbane,Credit Card,Refunded,In-store,Home Delivery,1,1,157.0,2024-11-28,C000952,AU,Brisbane,Credit Card,Refunded
T00009973,P000556,C002592,TraderJoes Snack Pack,50.0,1,0.0,5.0,55.0,2024-08-01,US,Chicago,Credit Card,Completed,Online,Store Pickup,0,1,55.0,2024-08-01,C002592,US,Chicago,Credit Card,Completed
T00009974,P000798,C000436,Puma Shirt,187.6,1,0.0,22.51,210.11,2024-07-17,EU,Amsterdam,PayPal,Completed,Online,Store Pickup,0,1,210.11,2024-07-17,C000436,EU,Amsterdam,PayPal,Completed
T00009975,P000076,C001304,Sephora Cream,143.19,1,0.0,25.77,168.96,2024-05-01,AU,Melbourne,PayPal,Completed,Online,Store Pickup,0,1,168.96,2024-05-01,C001304,AU,Melbourne,PayPal,Completed
T00009976,P000561,C003965,Prada Jacket,45.71,2,4.57,15.63,102.48,2024-06-19,AU,Melbourne,PayPal,Completed,Online,Store Pickup,0,1,102.48,2024-06-19,C003965,AU,Melbourne,PayPal,Completed
T00009977,P001161,C002164,Puma Yoga Mat,330.07,1,0.0,39.61,369.68,2024-10-29,EU,Amsterdam,Credit Card,Completed,Online,Home Delivery,0,1,369.68,2024-10-29,C002164,EU,Amsterdam,Credit Card,Completed
T00009978,P000780,C001784,Uniqlo Jacket,148.94,1,0.0,14.89,163.83,2024-04-10,US,Austin,Apple Pay,Completed,Online,Home Delivery,0,2,969.88,2024-04-10,C001784,US,Austin,Apple Pay,Completed
T00009978,P000063,C001784,Dell Tablet,732.77,1,0.0,73.28,806.05,2024-04-10,US,Austin,Apple Pay,Completed,Online,Store Pickup,0,2,969.88,2024-04-10,C001784,US,Austin,Apple Pay,Completed
T00009979,P000301,C001657,Nike Shirt,300.0,1,30.0,48.6,318.6,2024-10-10,AU,Brisbane,Debit Card,Completed,Online,Home Delivery,0,1,318.6,2024-10-10,C001657,AU,Brisbane,Debit Card,Completed
T00009980,P000331,C000539,WholeFoods Cereal,28.88,1,0.0,2.89,31.77,2024-05-27,US,Chicago,Apple Pay,Completed,Online,Store Pickup,0,1,31.77,2024-05-27,C000539,US,Chicago,Apple Pay,Completed
T00009981,P000115,C003874,TraderJoes Juice,9.92,1,0.5,0.94,10.36,2024-08-09,US,Austin,Apple Pay,Completed,Online,Store Pickup,0,1,10.36,2024-08-09,C003874,US,Austin,Apple Pay,Completed
T00009982,P000743,C002255,Bose Camera,3000.0,1,60.0,352.8,3292.8,2024-03-26,UK,Birmingham,Credit Card,Completed,Mobile App,Store Pickup,0,1,3292.8,2024-03-26,C002255,UK,Birmingham,Credit Card,Completed
T00009983,P000140,C002846,The Body Shop Mascara,102.55,1,0.0,18.46,121.01,2024-06-11,AU,Sydney,Credit Card,Completed,Online,Home Delivery,0,1,121.01,2024-06-11,C002846,AU,Sydney,Credit Card,Completed
T00009984,P000926,C004419,Uniqlo Bag,140.93,2,0.0,28.19,310.05,2024-08-27,US,Los Angeles,PayPal,Completed,Online,Store Pickup,0,2,3610.05,2024-08-27,C004419,US,Los Angeles,PayPal,Completed
T00009984,P000232,C004419,Philips Knife Set,600.0,5,0.0,300.0,3300.0,2024-08-27,US,Los Angeles,PayPal,Completed,Online,Store Pickup,0,2,3610.05,2024-08-27,C004419,US,Los Angeles,PayPal,Completed
T00009985,P000978,C002459,Whirlpool Refrigerator,1140.66,1,0.0,205.32,1345.98,2024-07-06,AU,Brisbane,Debit Card,Completed,Online,Store Pickup,0,1,1345.98,2024-07-06,C002459,AU,Brisbane,Debit Card,Completed
T00009986,P001200,C000078,Lenovo Headphones,3000.0,1,0.0,360.0,3360.0,2024-04-28,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,1,3360.0,2024-04-28,C000078,UK,Birmingham,Debit Card,Completed
T00009987,P000848,C003368,KrogerBrand Milk,29.2,2,5.84,5.26,57.82,2024-05-17,US,Austin,Credit Card,Completed,Online,Store Pickup,0,1,57.82,2024-05-17,C003368,US,Austin,Credit Card,Completed
T00009988,P000899,C000686,WalgreensBrand Vitamins,200.0,1,4.0,19.6,215.6,2024-04-25,US,Los Angeles,PayPal,Completed,Online,Home Delivery,0,1,215.6,2024-04-25,C000686,US,Los Angeles,PayPal,Completed
T00009989,P000384,C002631,Levi's Shoes,176.9,1,17.69,19.11,178.32,2024-07-08,UK,London,Credit Card,Completed,Online,Store Pickup,0,3,2940.33,2024-07-08,C002631,UK,London,Credit Card,Completed
T00009989,P000494,C002631,Sony Speaker,1328.24,1,265.65,127.51,1190.1,2024-07-08,UK,London,Credit Card,Completed,Online,Home Delivery,0,3,2940.33,2024-07-08,C002631,UK,London,Credit Card,Completed
T00009989,P000583,C002631,Bose Camera,1559.43,1,155.94,168.42,1571.91,2024-07-08,UK,London,Credit Card,Completed,Online,Store Pickup,0,3,2940.33,2024-07-08,C002631,UK,London,Credit Card,Completed
T00009990,P000030,C003345,NaturesBest Cheese,15.48,1,0.31,1.52,16.69,2024-10-22,US,Chicago,Credit Card,Completed,Online,Store Pickup,0,2,139.21,2024-10-22,C003345,US,Chicago,Credit Card,Completed
T00009990,P000593,C003345,Pedigree Pet Toy,113.65,1,2.27,11.14,122.52,2024-10-22,US,Chicago,Credit Card,Completed,Online,Store Pickup,0,2,139.21,2024-10-22,C003345,US,Chicago,Credit Card,Completed
T00009991,P000866,C002018,Decathlon Football,231.56,1,23.16,37.51,245.91,2024-06-03,IN,Hyderabad,UPI,Completed,In-store,Store Pickup,0,1,245.91,2024-06-03,C002018,IN,Hyderabad,UPI,Completed
T00009992,P000548,C004670,Samsung Speaker,3000.0,1,0.0,360.0,3360.0,2024-04-16,UK,Birmingham,Credit Card,Completed,Online,Home Delivery,0,1,3360.0,2024-04-16,C004670,UK,Birmingham,Credit Card,Completed
T00009993,P000593,C001065,Pedigree Pet Toy,113.65,1,5.68,10.8,118.77,2024-01-23,US,Los Angeles,PayPal,Completed,In-store,Store Pickup,0,1,118.77,2024-01-23,C001065,US,Los Angeles,PayPal,Completed
T00009994,P000801,C000197,NaturesBest Cheese,10.2,2,1.02,2.33,21.71,2024-02-28,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,1,21.71,2024-02-28,C000197,UK,Manchester,Credit Card,Completed
T00009995,P000762,C001471,NaturesBest Cheese,22.18,1,0.0,3.99,26.17,2024-09-07,IN,Chennai,Wallet,Completed,Online,Home Delivery,0,1,26.17,2024-09-07,C001471,IN,Chennai,Wallet,Completed
T00009996,P000830,C001199,Decathlon Yoga Mat,64.59,1,3.23,6.14,67.5,2024-09-03,US,Los Angeles,Credit Card,Completed,Mobile App,Home Delivery,0,1,67.5,2024-09-03,C001199,US,Los Angeles,Credit Card,Completed
T00009997,P001176,C000124,KrogerBrand Juice,9.78,1,0.0,1.17,10.95,2024-12-02,EU,Paris,SEPA,Completed,Online,Store Pickup,0,1,10.95,2024-12-02,C000124,EU,Paris,SEPA,Completed
T00009998,P000892,C000661,Nike Bag,102.11,1,0.0,18.38,120.49,2024-07-23,AU,Sydney,Credit Card,Completed,In-store,Home Delivery,0,1,120.49,2024-07-23,C000661,AU,Sydney,Credit Card,Completed
T00009999,P000540,C000138,Adidas Shirt,300.0,1,6.0,29.4,323.4,2024-04-24,US,Chicago,PayPal,Completed,Mobile App,Store Pickup,0,1,323.4,2024-04-24,C000138,US,Chicago,PayPal,Completed
T00010000,P000280,C003770,Panasonic Phone,878.15,1,17.56,103.27,963.86,2024-09-19,UK,London,Credit Card,Completed,Online,Home Delivery,0,1,963.86,2024-09-19,C003770,UK,London,Credit Card,Completed
T00010001,P000733,C003335,Penguin Biography,50.0,1,0.0,5.0,55.0,2024-07-08,US,Chicago,Debit Card,Completed,Online,Store Pickup,0,1,55.0,2024-07-08,C003335,US,Chicago,Debit Card,Completed
T00010002,P001055,C000235,Nike Sunglasses,300.0,1,0.0,30.0,330.0,2024-10-17,US,New York,Credit Card,Completed,In-store,Store Pickup,0,2,2420.0,2024-10-17,C000235,US,New York,Credit Card,Completed
T00010002,P000347,C000235,West Elm Bookshelf,2000.0,1,100.0,190.0,2090.0,2024-10-17,US,New York,Credit Card,Completed,In-store,Store Pickup,0,2,2420.0,2024-10-17,C000235,US,New York,Credit Card,Completed
T00010003,P000559,C001569,LG Tablet,924.35,1,46.22,87.81,965.94,2024-03-05,US,Austin,Apple Pay,Completed,Online,Store Pickup,0,1,965.94,2024-03-05,C001569,US,Austin,Apple Pay,Completed
T00010004,P000204,C002239,GenericBrandA Gift Card,42.81,1,0.86,5.03,46.98,2024-10-30,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,1,46.98,2024-10-30,C002239,UK,Manchester,PayPal,Completed
T00010005,P000647,C000629,Prada Bag,97.17,1,0.0,17.49,114.66,2024-08-17,AU,Brisbane,Credit Card,Completed,Mobile App,Store Pickup,0,2,173.66,2024-08-17,C000629,AU,Brisbane,Credit Card,Completed
T00010005,P000391,C000629,TraderJoes Milk,50.0,1,0.0,9.0,59.0,2024-08-17,AU,Brisbane,Credit Card,Completed,Mobile App,Home Delivery,0,2,173.66,2024-08-17,C000629,AU,Brisbane,Credit Card,Completed
T00010006,P000577,C002253,Adidas Tennis Racket,140.56,1,0.0,16.87,157.43,2024-12-07,UK,London,PayPal,Completed,Mobile App,Store Pickup,0,1,157.43,2024-12-07,C002253,UK,London,PayPal,Completed
T00010007,P000988,C000287,Samsung Monitor,2350.47,1,117.52,267.95,2500.9,2024-01-17,EU,Madrid,SEPA,Completed,Online,Home Delivery,0,1,2500.9,2024-01-17,C000287,EU,Madrid,SEPA,Completed
T00010008,P000823,C004506,Purina Pet Toy,200.0,1,24.0,17.6,193.6,2024-10-01,US,New York,Credit Card,Completed,Online,Home Delivery,0,2,286.04,2024-10-01,C004506,US,New York,Credit Card,Completed
T00010008,P000033,C004506,Dove Conditioner,85.76,1,1.72,8.4,92.44,2024-10-01,US,New York,Credit Card,Completed,Online,Home Delivery,0,2,286.04,2024-10-01,C004506,US,New York,Credit Card,Completed
T00010009,P000313,C001120,Whirlpool Toaster,2500.0,1,125.0,237.5,2612.5,2024-04-22,US,Austin,Credit Card,Completed,Online,Store Pickup,0,1,2612.5,2024-04-22,C001120,US,Austin,Credit Card,Completed
T00010010,P000018,C002216,Samsung Washing Machine,2413.44,1,168.94,404.01,2648.51,2024-02-01,AU,Brisbane,Debit Card,Completed,Mobile App,Home Delivery,0,1,2648.51,2024-02-01,C002216,AU,Brisbane,Debit Card,Completed
T00010011,P001045,C001259,Lenovo Camera,816.72,1,81.67,132.31,867.36,2024-05-25,AU,Melbourne,Credit Card,Completed,Mobile App,Store Pickup,0,2,4407.36,2024-05-25,C001259,AU,Melbourne,Credit Card,Completed
T00010011,P000952,C001259,Lenovo Camera,3000.0,1,0.0,540.0,3540.0,2024-05-25,AU,Melbourne,Credit Card,Completed,Mobile App,Home Delivery,0,2,4407.36,2024-05-25,C001259,AU,Melbourne,Credit Card,Completed
T00010012,P000494,C001126,Sony Speaker,1328.24,1,26.56,234.3,1535.98,2024-12-15,AU,Brisbane,PayPal,Completed,In-store,Store Pickup,0,1,1535.98,2024-12-15,C001126,AU,Brisbane,PayPal,Completed
T00010013,P000693,C001225,Samsung Monitor,3000.0,2,0.0,720.0,6720.0,2024-10-11,UK,Manchester,PayPal,Completed,In-store,Store Pickup,0,1,6720.0,2024-10-11,C001225,UK,Manchester,PayPal,Completed
T00010014,P000240,C004579,GenericBrandB Water Bottle,38.14,1,0.76,4.49,41.87,2024-10-05,UK,London,PayPal,Completed,Online,Home Delivery,0,1,41.87,2024-10-05,C004579,UK,London,PayPal,Completed
T00010015,P000010,C004210,TraderJoes Cereal,50.0,1,0.0,9.0,59.0,2024-03-03,IN,Hyderabad,Debit Card,Completed,Online,Store Pickup,0,2,504.49,2024-03-03,C004210,IN,Hyderabad,Debit Card,Completed
T00010015,P001168,C004210,Dell Monitor,377.53,1,0.0,67.96,445.49,2024-03-03,IN,Hyderabad,Debit Card,Completed,Online,Store Pickup,0,2,504.49,2024-03-03,C004210,IN,Hyderabad,Debit Card,Completed
T00010016,P000382,C004666,NaturesBest Cheese,17.14,2,0.0,6.17,40.45,2024-03-12,IN,Bengaluru,Debit Card,Cancelled,In-store,Home Delivery,1,1,40.45,2024-03-12,C004666,IN,Bengaluru,Debit Card,Cancelled
T00010017,P000637,C004410,TraderJoes Snack Pack,50.0,1,0.0,6.0,56.0,2024-07-24,EU,Paris,SEPA,Completed,In-store,Home Delivery,0,1,56.0,2024-07-24,C004410,EU,Paris,SEPA,Completed
T00010018,P000353,C002150,TraderJoes Cheese,27.01,1,0.0,2.7,29.71,2024-05-30,US,Chicago,Credit Card,Completed,Online,Store Pickup,0,1,29.71,2024-05-30,C002150,US,Chicago,Credit Card,Completed
T00010019,P000110,C001573,Hamilton Beach Lamp,375.35,3,0.0,202.69,1328.74,2024-10-31,IN,Delhi,Credit Card,Completed,In-store,Store Pickup,0,1,1328.74,2024-10-31,C001573,IN,Delhi,Credit Card,Completed
T00010020,P000909,C000958,Purina Dog Food,119.27,1,5.96,13.6,126.91,2024-11-06,UK,London,Credit Card,Completed,Online,Store Pickup,0,1,126.91,2024-11-06,C000958,UK,London,Credit Card,Completed
T00010021,P000837,C002927,Lenovo Headphones,3000.0,1,0.0,540.0,3540.0,2024-01-25,AU,Brisbane,Credit Card,Refunded,Online,Home Delivery,1,1,3540.0,2024-01-25,C002927,AU,Brisbane,Credit Card,Refunded
T00010022,P000211,C003287,Uniqlo Bag,140.36,1,0.0,14.04,154.4,2024-12-01,US,Austin,Credit Card,Cancelled,Online,Store Pickup,1,2,336.47,2024-12-01,C003287,US,Austin,Credit Card,Cancelled
T00010022,P000893,C003287,Levi's Shoes,82.76,2,0.0,16.55,182.07,2024-12-01,US,Austin,Credit Card,Cancelled,Online,Home Delivery,1,2,336.47,2024-12-01,C003287,US,Austin,Credit Card,Cancelled
T00010023,P000128,C001505,Puma Watch,50.17,1,1.0,4.92,54.09,2024-02-26,US,Chicago,Credit Card,Completed,In-store,Store Pickup,0,2,215.89,2024-02-26,C001505,US,Chicago,Credit Card,Completed
T00010023,P000767,C001505,Gucci Jacket,150.09,1,3.0,14.71,161.8,2024-02-26,US,Chicago,Credit Card,Completed,In-store,Home Delivery,0,2,215.89,2024-02-26,C001505,US,Chicago,Credit Card,Completed
