date,sku_id,location_id,stock_on_hand,stock_in_transit,reserved_stock
2024-04-04,P0005,L3,82,1,18
2024-04-04,P0006,L5,56,0,16
2024-04-04,P0007,L2,233,49,15
2024-04-04,P0008,L5,234,48,11
2024-04-04,P0009,L3,103,32,2
2024-04-04,P0010,L5,49,28,12
2024-04-04,P0011,L4,283,20,11
2024-04-04,P0012,L5,209,21,10
2024-04-04,P0013,L1,254,15,6
2024-04-04,P0014,L2,80,29,1
2024-04-04,P0015,L5,180,35,12
2024-04-04,P0016,L4,139,6,12
2024-04-04,P0017,L2,203,11,5
2024-04-04,P0018,L5,222,22,15
2024-04-04,P0019,L5,151,18,9
2024-04-04,P0020,L5,265,39,10
2024-04-04,P0021,L5,274,49,5
2024-04-04,P0022,L3,80,11,5
2024-04-04,P0023,L3,256,20,15
2024-04-04,P0024,L3,280,21,3
2024-04-04,P0025,L2,148,37,15
2024-04-04,P0026,L4,237,43,14
2024-04-04,P0027,L1,142,14,6
2024-04-04,P0028,L3,293,36,17
2024-04-04,P0029,L5,197,25,13
2024-04-04,P0030,L1,165,28,1
2024-04-04,P0031,L2,49,32,3
2024-04-04,P0032,L2,185,26,0
2024-04-04,P0033,L1,96,6,18
2024-04-04,P0034,L3,146,48,17
2024-04-04,P0035,L1,43,3,17
2024-04-04,P0036,L4,200,38,18
2024-04-04,P0037,L2,184,19,6
2024-04-04,P0038,L4,299,19,8
2024-04-04,P0039,L1,225,12,12
2024-04-04,P0040,L2,47,7,15
2024-04-04,P0041,L1,178,23,9
2024-04-04,P0042,L1,82,16,15
2024-04-04,P0043,L4,57,29,5
2024-04-04,P0044,L3,66,8,3
2024-04-04,P0045,L1,113,34,7
2024-04-04,P0046,L3,259,27,3
2024-04-04,P0047,L4,26,24,13
2024-04-04,P0048,L1,285,20,16
2024-04-04,P0049,L4,244,45,3
2024-04-05,P0000,L4,206,37,18
2024-04-05,P0001,L5,96,30,4
2024-04-05,P0002,L2,29,35,18
2024-04-05,P0003,L2,43,30,10
2024-04-05,P0004,L3,127,33,8
2024-04-05,P0005,L2,171,9,11
2024-04-05,P0006,L2,274,47,7
2024-04-05,P0007,L4,87,27,9
2024-04-05,P0008,L2,164,16,2
2024-04-05,P0009,L3,136,5,19
2024-04-05,P0010,L3,61,9,12
2024-04-05,P0011,L4,124,28,11
2024-04-05,P0012,L2,76,37,0
2024-04-05,P0013,L2,254,23,10
2024-04-05,P0014,L4,94,31,10
2024-04-05,P0015,L4,53,28,1
2024-04-05,P0016,L2,294,39,4
2024-04-05,P0017,L2,289,17,8
2024-04-05,P0018,L3,20,22,13
2024-04-05,P0019,L1,265,9,2
2024-04-05,P0020,L4,25,5,17
2024-04-05,P0021,L2,198,26,7
2024-04-05,P0022,L1,55,30,14
2024-04-05,P0023,L2,41,11,15
2024-04-05,P0024,L1,212,36,18
2024-04-05,P0025,L5,43,23,10
2024-04-05,P0026,L2,274,43,1
2024-04-05,P0027,L1,217,5,5
2024-04-05,P0028,L1,184,47,5
2024-04-05,P0029,L3,138,4,8
2024-04-05,P0030,L2,282,18,14
2024-04-05,P0031,L3,256,42,8
2024-04-05,P0032,L1,114,36,4
2024-04-05,P0033,L4,201,48,3
2024-04-05,P0034,L4,147,43,2
2024-04-05,P0035,L3,106,23,10
2024-04-05,P0036,L2,162,43,7
2024-04-05,P0037,L1,54,16,7
2024-04-05,P0038,L3,162,11,10
2024-04-05,P0039,L2,122,19,13
2024-04-05,P0040,L3,248,28,13
2024-04-05,P0041,L1,28,13,16
2024-04-05,P0042,L3,167,25,5
2024-04-05,P0043,L3,64,36,7
2024-04-05,P0044,L3,168,22,11
2024-04-05,P0045,L1,40,38,7
2024-04-05,P0046,L5,240,25,2
2024-04-05,P0047,L2,88,23,15
2024-04-05,P0048,L4,131,44,4
2024-04-05,P0049,L3,229,9,12
2024-04-06,P0000,L3,69,27,7
2024-04-06,P0001,L5,82,27,6
2024-04-06,P0002,L1,48,37,7
2024-04-06,P0003,L3,125,11,14
2024-04-06,P0004,L3,28,15,14
2024-04-06,P0005,L1,88,30,18
2024-04-06,P0006,L4,209,47,18
2024-04-06,P0007,L4,140,43,18
2024-04-06,P0008,L1,131,24,19
2024-04-06,P0009,L4,69,29,17
2024-04-06,P0010,L1,122,44,12
2024-04-06,P0011,L3,86,13,19
2024-04-06,P0012,L4,272,33,8
2024-04-06,P0013,L2,204,33,3
2024-04-06,P0014,L2,149,3,16
2024-04-06,P0015,L3,30,40,16
2024-04-06,P0016,L2,75,45,7
2024-04-06,P0017,L4,119,34,4
2024-04-06,P0018,L4,37,15,0
2024-04-06,P0019,L1,72,36,1
2024-04-06,P0020,L5,175,29,13
2024-04-06,P0021,L2,264,5,7
2024-04-06,P0022,L5,167,39,4
2024-04-06,P0023,L3,132,44,16
2024-04-06,P0024,L3,216,47,18
2024-04-06,P0025,L1,180,9,12
2024-04-06,P0026,L2,211,9,15
2024-04-06,P0027,L2,73,22,9
2024-04-06,P0028,L3,232,26,12
2024-04-06,P0029,L5,132,7,16
2024-04-06,P0030,L2,39,43,13
2024-04-06,P0031,L4,69,23,4
2024-04-06,P0032,L3,230,32,6
2024-04-06,P0033,L2,187,3,9
2024-04-06,P0034,L5,112,18,6
2024-04-06,P0035,L5,258,42,4
2024-04-06,P0036,L1,219,44,14
2024-04-06,P0037,L4,60,14,8
2024-04-06,P0038,L5,76,28,2
2024-04-06,P0039,L3,60,0,3
2024-04-06,P0040,L2,220,36,4
2024-04-06,P0041,L1,29,46,3
2024-04-06,P0042,L4,113,0,16
2024-04-06,P0043,L3,101,12,11
2024-04-06,P0044,L2,83,7,7
2024-04-06,P0045,L2,183,32,15
2024-04-06,P0046,L4,32,20,13
2024-04-06,P0047,L3,250,12,1
2024-04-06,P0048,L3,75,21,12
2024-04-06,P0049,L3,129,22,17
2024-04-07,P0000,L5,162,25,13
2024-04-07,P0001,L4,133,12,17
2024-04-07,P0002,L3,60,26,0
2024-04-07,P0003,L3,266,38,17
2024-04-07,P0004,L1,74,21,7
2024-04-07,P0005,L4,236,48,10
2024-04-07,P0006,L4,48,21,2
2024-04-07,P0007,L5,191,4,13
2024-04-07,P0008,L1,184,21,7
2024-04-07,P0009,L1,110,25,15
2024-04-07,P0010,L3,65,15,14
2024-04-07,P0011,L3,217,36,16
2024-04-07,P0012,L4,224,17,7
2024-04-07,P0013,L5,217,13,14
2024-04-07,P0014,L3,262,10,19
2024-04-07,P0015,L2,237,22,18
2024-04-07,P0016,L2,160,25,14
2024-04-07,P0017,L5,51,21,11
2024-04-07,P0018,L4,176,8,15
2024-04-07,P0019,L3,128,40,16
2024-04-07,P0020,L5,57,40,15
2024-04-07,P0021,L1,66,42,9
2024-04-07,P0022,L3,165,28,18
2024-04-07,P0023,L2,135,8,7
2024-04-07,P0024,L2,102,42,16
2024-04-07,P0025,L4,114,26,6
2024-04-07,P0026,L5,154,3,8
2024-04-07,P0027,L2,244,24,7
2024-04-07,P0028,L4,63,5,10
2024-04-07,P0029,L4,85,49,11
2024-04-07,P0030,L5,90,49,9
2024-04-07,P0031,L5,105,9,11
2024-04-07,P0032,L5,290,27,17
2024-04-07,P0033,L3,261,1,4
2024-04-07,P0034,L3,79,37,15
2024-04-07,P0035,L4,165,4,9
2024-04-07,P0036,L5,151,48,19
2024-04-07,P0037,L2,97,39,6
2024-04-07,P0038,L2,111,29,5
2024-04-07,P0039,L2,261,6,13
2024-04-07,P0040,L3,23,47,15
2024-04-07,P0041,L2,166,13,17
2024-04-07,P0042,L3,281,42,4
2024-04-07,P0043,L5,243,4,19
2024-04-07,P0044,L2,135,2,5
2024-04-07,P0045,L1,97,2,16
2024-04-07,P0046,L4,216,6,14
2024-04-07,P0047,L4,205,43,14
2024-04-07,P0048,L4,134,12,9
2024-04-07,P0049,L4,32,32,8
2024-04-08,P0000,L4,264,13,10
2024-04-08,P0001,L5,215,33,17
2024-04-08,P0002,L5,211,36,3
2024-04-08,P0003,L4,94,22,9
2024-04-08,P0004,L1,67,41,3
2024-04-08,P0005,L4,168,38,4
2024-04-08,P0006,L5,217,15,4
2024-04-08,P0007,L1,45,37,16
2024-04-08,P0008,L1,80,48,3
2024-04-08,P0009,L3,174,23,17
2024-04-08,P0010,L4,128,8,4
2024-04-08,P0011,L1,91,10,12
2024-04-08,P0012,L3,21,35,14
2024-04-08,P0013,L3,68,16,9
2024-04-08,P0014,L2,283,46,16
2024-04-08,P0015,L4,285,4,12
2024-04-08,P0016,L5,293,21,9
2024-04-08,P0017,L2,194,37,16
2024-04-08,P0018,L4,119,2,13
2024-04-08,P0019,L4,30,43,0
2024-04-08,P0020,L1,237,16,18
2024-04-08,P0021,L2,85,43,3
2024-04-08,P0022,L2,42,22,7
2024-04-08,P0023,L2,256,33,3
2024-04-08,P0024,L1,146,34,8
2024-04-08,P0025,L4,79,9,4
2024-04-08,P0026,L3,183,2,7
2024-04-08,P0027,L4,187,31,13
2024-04-08,P0028,L3,152,35,11
2024-04-08,P0029,L2,25,48,15
2024-04-08,P0030,L1,199,25,7
2024-04-08,P0031,L1,179,32,0
2024-04-08,P0032,L2,200,24,14
2024-04-08,P0033,L5,43,17,3
2024-04-08,P0034,L2,259,7,3
2024-04-08,P0035,L3,122,37,19
2024-04-08,P0036,L3,247,10,3
2024-04-08,P0037,L5,165,37,18
2024-04-08,P0038,L4,236,22,0
2024-04-08,P0039,L2,31,24,14
2024-04-08,P0040,L5,177,2,3
2024-04-08,P0041,L1,188,37,4
2024-04-08,P0042,L2,194,45,9
2024-04-08,P0043,L4,182,16,17
2024-04-08,P0044,L2,183,3,19
2024-04-08,P0045,L2,223,3,0
2024-04-08,P0046,L1,265,32,2
2024-04-08,P0047,L3,203,23,11
2024-04-08,P0048,L1,278,37,15
2024-04-08,P0049,L3,56,18,2
2024-04-09,P0000,L4,245,26,17
2024-04-09,P0001,L3,55,38,11
2024-04-09,P0002,L5,252,36,2
2024-04-09,P0003,L1,137,48,19
2024-04-09,P0004,L3,286,36,9
2024-04-09,P0005,L1,127,43,18
2024-04-09,P0006,L5,277,24,12
2024-04-09,P0007,L4,53,5,19
2024-04-09,P0008,L4,79,4,10
2024-04-09,P0009,L2,267,11,11
2024-04-09,P0010,L4,169,15,6
2024-04-09,P0011,L2,26,3,2
2024-04-09,P0012,L1,298,31,4
2024-04-09,P0013,L5,288,28,18
2024-04-09,P0014,L3,115,6,0
2024-04-09,P0015,L4,275,48,3
2024-04-09,P0016,L2,273,34,3
2024-04-09,P0017,L5,159,8,1
2024-04-09,P0018,L3,54,17,17
2024-04-09,P0019,L1,108,28,4
2024-04-09,P0020,L2,279,9,9
2024-04-09,P0021,L1,148,36,7
2024-04-09,P0022,L3,130,23,13
2024-04-09,P0023,L4,275,46,17
2024-04-09,P0024,L3,200,23,8
2024-04-09,P0025,L5,266,35,0
2024-04-09,P0026,L5,154,17,9
2024-04-09,P0027,L2,255,14,19
2024-04-09,P0028,L2,155,23,0
2024-04-09,P0029,L1,165,20,15
2024-04-09,P0030,L2,97,17,17
2024-04-09,P0031,L3,116,11,17
2024-04-09,P0032,L2,234,13,15
2024-04-09,P0033,L4,47,19,9
2024-04-09,P0034,L1,191,38,19
2024-04-09,P0035,L5,238,5,3
2024-04-09,P0036,L3,104,10,0
2024-04-09,P0037,L2,212,26,6
2024-04-09,P0038,L2,42,21,9
2024-04-09,P0039,L4,158,30,4
2024-04-09,P0040,L5,33,33,10
2024-04-09,P0041,L4,268,18,17
2024-04-09,P0042,L3,175,15,5
2024-04-09,P0043,L1,251,47,0
2024-04-09,P0044,L2,193,31,13
2024-04-09,P0045,L4,269,42,13
2024-04-09,P0046,L2,21,15,11
2024-04-09,P0047,L1,259,33,10
2024-04-09,P0048,L3,232,11,6
2024-04-09,P0049,L1,299,9,11
2024-04-10,P0000,L4,252,39,2
2024-04-10,P0001,L2,168,47,9
2024-04-10,P0002,L4,177,21,13
2024-04-10,P0003,L4,44,20,8
2024-04-10,P0004,L5,33,4,8
2024-04-10,P0005,L4,106,26,15
2024-04-10,P0006,L1,256,30,3
2024-04-10,P0007,L3,282,6,16
2024-04-10,P0008,L3,192,5,0
2024-04-10,P0009,L1,229,47,11
2024-04-10,P0010,L3,180,12,11
2024-04-10,P0011,L5,219,47,10
2024-04-10,P0012,L3,157,38,13
2024-04-10,P0013,L4,121,11,15
2024-04-10,P0014,L1,207,16,5
2024-04-10,P0015,L1,152,13,19
2024-04-10,P0016,L4,195,31,4
2024-04-10,P0017,L4,229,15,3
2024-04-10,P0018,L4,268,26,5
2024-04-10,P0019,L2,95,14,19
2024-04-10,P0020,L2,254,34,8
2024-04-10,P0021,L3,96,42,16
2024-04-10,P0022,L4,79,40,4
2024-04-10,P0023,L4,62,40,12
2024-04-10,P0024,L4,281,26,3
2024-04-10,P0025,L5,169,1,3
2024-04-10,P0026,L2,170,2,2
2024-04-10,P0027,L1,46,43,10
2024-04-10,P0028,L4,195,4,0
2024-04-10,P0029,L1,27,17,18
2024-04-10,P0030,L1,135,27,12
2024-04-10,P0031,L3,26,21,15
2024-04-10,P0032,L1,63,42,14
2024-04-10,P0033,L2,266,25,14
2024-04-10,P0034,L1,55,27,4
2024-04-10,P0035,L2,242,42,6
2024-04-10,P0036,L1,49,49,11
2024-04-10,P0037,L2,33,38,1
2024-04-10,P0038,L4,258,45,5
2024-04-10,P0039,L1,207,1,9
2024-04-10,P0040,L5,133,27,11
2024-04-10,P0041,L2,188,41,15
2024-04-10,P0042,L5,238,17,3
2024-04-10,P0043,L3,71,29,17
2024-04-10,P0044,L1,287,0,7
2024-04-10,P0045,L5,145,48,17
2024-04-10,P0046,L1,52,38,15
2024-04-10,P0047,L1,33,46,15
2024-04-10,P0048,L1,150,9,11
2024-04-10,P0049,L1,164,21,11
2024-04-11,P0000,L4,200,26,9
2024-04-11,P0001,L2,208,37,14
2024-04-11,P0002,L5,63,48,9
2024-04-11,P0003,L2,46,8,2
2024-04-11,P0004,L2,74,3,12
2024-04-11,P0005,L3,226,10,14
2024-04-11,P0006,L4,253,44,17
2024-04-11,P0007,L3,109,26,8
2024-04-11,P0008,L2,189,19,2
2024-04-11,P0009,L4,272,15,10
2024-04-11,P0010,L4,131,41,19
2024-04-11,P0011,L3,141,39,12
2024-04-11,P0012,L4,130,41,9
2024-04-11,P0013,L2,23,46,11
2024-04-11,P0014,L3,168,39,6
2024-04-11,P0015,L3,49,37,13
2024-04-11,P0016,L3,61,43,16
2024-04-11,P0017,L4,77,1,3
2024-04-11,P0018,L1,72,41,4
2024-04-11,P0019,L4,195,2,11
2024-04-11,P0020,L2,132,7,7
2024-04-11,P0021,L1,153,9,5
2024-04-11,P0022,L2,144,33,14
2024-04-11,P0023,L1,190,16,19
2024-04-11,P0024,L4,246,31,13
2024-04-11,P0025,L1,98,35,16
2024-04-11,P0026,L5,224,43,8
2024-04-11,P0027,L5,132,22,4
2024-04-11,P0028,L3,117,26,6
2024-04-11,P0029,L2,81,22,11
2024-04-11,P0030,L1,112,31,13
2024-04-11,P0031,L3,56,19,5
2024-04-11,P0032,L2,110,25,18
2024-04-11,P0033,L4,173,1,3
2024-04-11,P0034,L3,105,12,11
2024-04-11,P0035,L3,190,40,7
2024-04-11,P0036,L1,190,35,16
2024-04-11,P0037,L4,36,39,11
2024-04-11,P0038,L4,253,37,8
2024-04-11,P0039,L3,226,37,7
2024-04-11,P0040,L3,166,19,15
2024-04-11,P0041,L3,241,4,9
2024-04-11,P0042,L3,27,0,0
2024-04-11,P0043,L2,156,39,15
2024-04-11,P0044,L2,215,32,12
2024-04-11,P0045,L4,94,47,2
2024-04-11,P0046,L1,80,23,5
2024-04-11,P0047,L3,153,19,19
2024-04-11,P0048,L3,53,42,9
2024-04-11,P0049,L3,170,5,7
2024-04-12,P0000,L3,84,37,11
2024-04-12,P0001,L1,135,37,9
2024-04-12,P0002,L3,29,6,13
2024-04-12,P0003,L5,79,20,15
2024-04-12,P0004,L1,166,38,7
2024-04-12,P0005,L5,204,37,17
2024-04-12,P0006,L2,171,28,19
2024-04-12,P0007,L5,205,31,3
2024-04-12,P0008,L1,89,17,1
2024-04-12,P0009,L4,130,5,7
2024-04-12,P0010,L1,254,23,14
2024-04-12,P0011,L2,66,47,0
2024-04-12,P0012,L1,297,43,10
2024-04-12,P0013,L2,149,43,6
2024-04-12,P0014,L5,69,33,14
2024-04-12,P0015,L2,224,18,17
2024-04-12,P0016,L2,36,16,2
2024-04-12,P0017,L3,235,45,19
2024-04-12,P0018,L1,68,21,14
2024-04-12,P0019,L3,277,36,9
2024-04-12,P0020,L1,166,37,0
2024-04-12,P0021,L3,238,35,0
2024-04-12,P0022,L2,128,37,19
2024-04-12,P0023,L2,69,6,7
2024-04-12,P0024,L1,189,12,0
2024-04-12,P0025,L1,275,11,10
2024-04-12,P0026,L4,89,19,10
2024-04-12,P0027,L4,243,15,16
2024-04-12,P0028,L3,46,15,11
2024-04-12,P0029,L5,110,18,4
2024-04-12,P0030,L3,107,29,8
2024-04-12,P0031,L2,260,21,0
2024-04-12,P0032,L1,159,24,18
2024-04-12,P0033,L4,84,46,2
2024-04-12,P0034,L5,228,1,3
2024-04-12,P0035,L2,219,13,0
2024-04-12,P0036,L5,271,24,17
2024-04-12,P0037,L3,233,42,4
2024-04-12,P0038,L4,286,1,12
2024-04-12,P0039,L5,90,29,4
2024-04-12,P0040,L3,67,44,5
2024-04-12,P0041,L3,208,8,12
2024-04-12,P0042,L5,274,33,10
2024-04-12,P0043,L5,263,31,2
2024-04-12,P0044,L4,284,27,14
2024-04-12,P0045,L5,75,40,13
2024-04-12,P0046,L1,185,17,5
2024-04-12,P0047,L4,97,32,15
2024-04-12,P0048,L2,108,46,7
2024-04-12,P0049,L2,70,30,16
2024-04-13,P0000,L3,77,17,0
2024-04-13,P0001,L1,234,42,8
2024-04-13,P0002,L5,52,22,12
2024-04-13,P0003,L3,37,16,15
2024-04-13,P0004,L1,230,32,11
2024-04-13,P0005,L2,105,0,11
2024-04-13,P0006,L3,213,38,10
2024-04-13,P0007,L3,260,11,10
2024-04-13,P0008,L2,188,31,14
2024-04-13,P0009,L3,229,10,10
2024-04-13,P0010,L2,52,45,17
2024-04-13,P0011,L1,63,30,11
2024-04-13,P0012,L1,50,29,8
2024-04-13,P0013,L3,141,14,11
2024-04-13,P0014,L1,252,41,2
2024-04-13,P0015,L4,238,21,2
2024-04-13,P0016,L4,142,46,7
2024-04-13,P0017,L2,159,36,17
2024-04-13,P0018,L3,22,49,14
2024-04-13,P0019,L2,214,2,9
2024-04-13,P0020,L4,234,17,2
2024-04-13,P0021,L5,270,8,15
2024-04-13,P0022,L5,208,21,15
2024-04-13,P0023,L5,292,7,3
2024-04-13,P0024,L2,170,27,5
2024-04-13,P0025,L1,247,2,3
2024-04-13,P0026,L1,97,46,2
2024-04-13,P0027,L3,124,15,5
2024-04-13,P0028,L2,269,18,11
2024-04-13,P0029,L5,131,33,16
2024-04-13,P0030,L1,251,14,0
2024-04-13,P0031,L1,200,15,15
2024-04-13,P0032,L5,77,14,13
2024-04-13,P0033,L5,179,38,2
2024-04-13,P0034,L4,127,17,16
2024-04-13,P0035,L2,97,22,0
2024-04-13,P0036,L5,269,17,2
2024-04-13,P0037,L1,86,36,1
2024-04-13,P0038,L4,74,13,7
2024-04-13,P0039,L5,216,22,9
2024-04-13,P0040,L1,288,36,7
2024-04-13,P0041,L5,202,43,10
2024-04-13,P0042,L1,268,4,7
2024-04-13,P0043,L5,84,43,3
2024-04-13,P0044,L4,89,42,17
2024-04-13,P0045,L5,206,39,7
2024-04-13,P0046,L1,159,23,15
2024-04-13,P0047,L4,214,34,6
2024-04-13,P0048,L5,292,10,12
2024-04-13,P0049,L3,209,15,11
2024-04-14,P0000,L3,228,17,4
2024-04-14,P0001,L5,236,37,7
2024-04-14,P0002,L4,36,8,4
2024-04-14,P0003,L4,160,27,13
2024-04-14,P0004,L3,25,13,15
2024-04-14,P0005,L1,146,16,8
2024-04-14,P0006,L1,138,39,7
2024-04-14,P0007,L4,194,16,18
2024-04-14,P0008,L1,21,43,7
2024-04-14,P0009,L3,131,40,6
2024-04-14,P0010,L4,198,31,3
2024-04-14,P0011,L5,296,9,16
2024-04-14,P0012,L1,50,30,18
2024-04-14,P0013,L1,80,44,4
2024-04-14,P0014,L2,126,23,2
2024-04-14,P0015,L3,290,25,2
2024-04-14,P0016,L5,257,18,6
2024-04-14,P0017,L1,96,20,5
2024-04-14,P0018,L2,126,13,15
2024-04-14,P0019,L4,211,32,4
2024-04-14,P0020,L1,216,26,17
2024-04-14,P0021,L1,105,30,12
2024-04-14,P0022,L4,259,46,18
2024-04-14,P0023,L4,76,7,6
2024-04-14,P0024,L1,197,25,15
2024-04-14,P0025,L5,136,36,4
2024-04-14,P0026,L3,224,24,6
2024-04-14,P0027,L2,116,49,19
2024-04-14,P0028,L1,71,47,3
2024-04-14,P0029,L5,283,21,14
2024-04-14,P0030,L2,212,11,7
2024-04-14,P0031,L2,276,45,2
2024-04-14,P0032,L4,111,40,19
2024-04-14,P0033,L4,219,36,0
2024-04-14,P0034,L2,197,14,4
2024-04-14,P0035,L3,147,48,3
2024-04-14,P0036,L5,116,23,6
2024-04-14,P0037,L1,80,36,19
2024-04-14,P0038,L1,32,14,5
2024-04-14,P0039,L1,134,35,15
2024-04-14,P0040,L5,149,6,11
2024-04-14,P0041,L3,180,31,17
2024-04-14,P0042,L2,176,43,18
2024-04-14,P0043,L5,144,5,4
2024-04-14,P0044,L5,53,35,18
2024-04-14,P0045,L4,280,3,6
2024-04-14,P0046,L4,162,44,8
2024-04-14,P0047,L3,20,41,17
2024-04-14,P0048,L5,67,9,15
2024-04-14,P0049,L4,180,37,1
2024-04-15,P0000,L2,155,49,14
2024-04-15,P0001,L4,212,28,3
2024-04-15,P0002,L2,220,14,3
2024-04-15,P0003,L4,281,17,11
2024-04-15,P0004,L3,287,37,12
2024-04-15,P0005,L1,26,6,0
2024-04-15,P0006,L4,279,26,0
2024-04-15,P0007,L3,251,13,9
2024-04-15,P0008,L3,260,48,0
2024-04-15,P0009,L3,264,13,1
2024-04-15,P0010,L1,45,18,4
2024-04-15,P0011,L4,224,42,3
2024-04-15,P0012,L5,119,17,2
2024-04-15,P0013,L4,239,25,10
2024-04-15,P0014,L1,121,36,19
2024-04-15,P0015,L5,169,0,11
2024-04-15,P0016,L3,21,26,2
2024-04-15,P0017,L5,69,11,9
2024-04-15,P0018,L3,171,22,15
2024-04-15,P0019,L1,33,28,6
2024-04-15,P0020,L4,141,34,11
2024-04-15,P0021,L3,39,35,15
2024-04-15,P0022,L5,298,11,3
2024-04-15,P0023,L5,142,29,8
2024-04-15,P0024,L4,77,27,8
2024-04-15,P0025,L3,83,12,18
2024-04-15,P0026,L1,299,18,0
2024-04-15,P0027,L2,232,2,8
2024-04-15,P0028,L1,227,6,10
2024-04-15,P0029,L5,101,37,15
2024-04-15,P0030,L4,141,40,0
2024-04-15,P0031,L2,30,6,13
2024-04-15,P0032,L5,95,2,0
2024-04-15,P0033,L4,113,45,3
2024-04-15,P0034,L3,154,7,19
2024-04-15,P0035,L3,233,49,4
2024-04-15,P0036,L2,27,48,11
2024-04-15,P0037,L3,44,10,5
2024-04-15,P0038,L4,290,15,3
2024-04-15,P0039,L5,124,49,11
2024-04-15,P0040,L1,65,16,5
2024-04-15,P0041,L3,217,9,17
2024-04-15,P0042,L3,165,21,16
2024-04-15,P0043,L3,32,46,1
2024-04-15,P0044,L2,205,16,5
2024-04-15,P0045,L3,139,48,4
2024-04-15,P0046,L3,52,9,6
2024-04-15,P0047,L4,296,26,11
2024-04-15,P0048,L2,143,14,8
2024-04-15,P0049,L2,180,38,3
2024-04-16,P0000,L5,229,23,16
2024-04-16,P0001,L4,285,27,0
2024-04-16,P0002,L3,71,49,2
2024-04-16,P0003,L4,187,43,6
2024-04-16,P0004,L5,262,27,6
2024-04-16,P0005,L2,86,8,13
2024-04-16,P0006,L5,264,37,12
2024-04-16,P0007,L4,242,43,12
2024-04-16,P0008,L4,187,28,2
2024-04-16,P0009,L3,292,17,13
2024-04-16,P0010,L5,150,6,8
2024-04-16,P0011,L2,157,48,16
2024-04-16,P0012,L3,253,25,18
2024-04-16,P0013,L3,234,42,8
2024-04-16,P0014,L2,296,8,6
2024-04-16,P0015,L4,163,12,4
2024-04-16,P0016,L1,172,28,6
2024-04-16,P0017,L2,183,0,7
2024-04-16,P0018,L1,216,26,16
2024-04-16,P0019,L3,83,30,17
2024-04-16,P0020,L4,53,18,14
2024-04-16,P0021,L1,51,8,8
2024-04-16,P0022,L2,197,29,4
2024-04-16,P0023,L3,40,19,4
2024-04-16,P0024,L2,181,44,15
2024-04-16,P0025,L2,123,26,10
2024-04-16,P0026,L1,287,2,19
2024-04-16,P0027,L1,105,45,18
2024-04-16,P0028,L5,226,9,13
2024-04-16,P0029,L2,179,23,15
2024-04-16,P0030,L4,155,4,0
2024-04-16,P0031,L2,24,46,8
2024-04-16,P0032,L3,69,22,9
2024-04-16,P0033,L3,188,32,7
2024-04-16,P0034,L1,215,8,15
2024-04-16,P0035,L3,190,6,8
2024-04-16,P0036,L1,122,16,14
2024-04-16,P0037,L1,193,43,11
2024-04-16,P0038,L2,121,12,15
2024-04-16,P0039,L1,95,23,7
2024-04-16,P0040,L2,144,17,6
2024-04-16,P0041,L5,282,27,10
2024-04-16,P0042,L2,137,12,0
2024-04-16,P0043,L2,200,6,18
2024-04-16,P0044,L4,240,28,18
2024-04-16,P0045,L5,287,26,9
2024-04-16,P0046,L4,295,30,19
2024-04-16,P0047,L2,216,39,12
2024-04-16,P0048,L3,299,23,1
2024-04-16,P0049,L1,69,37,7
2024-04-17,P0000,L5,141,43,8
2024-04-17,P0001,L3,87,28,10
2024-04-17,P0002,L4,228,19,13
2024-04-17,P0003,L4,34,26,11
2024-04-17,P0004,L5,41,22,10
2024-04-17,P0005,L3,296,36,9
2024-04-17,P0006,L2,239,48,5
2024-04-17,P0007,L2,40,16,18
2024-04-17,P0008,L5,50,39,16
2024-04-17,P0009,L3,213,45,13
2024-04-17,P0010,L3,133,2,10
2024-04-17,P0011,L1,211,12,16
2024-04-17,P0012,L5,296,7,8
2024-04-17,P0013,L5,108,3,8
2024-04-17,P0014,L5,95,38,9
2024-04-17,P0015,L4,285,7,14
2024-04-17,P0016,L3,37,29,7
2024-04-17,P0017,L4,238,27,1
2024-04-17,P0018,L4,35,9,11
2024-04-17,P0019,L5,230,44,6
2024-04-17,P0020,L3,222,47,9
2024-04-17,P0021,L1,45,7,5
2024-04-17,P0022,L1,284,7,13
2024-04-17,P0023,L3,85,9,7
2024-04-17,P0024,L5,172,13,12
2024-04-17,P0025,L1,219,4,14
2024-04-17,P0026,L1,74,31,1
2024-04-17,P0027,L2,237,15,8
2024-04-17,P0028,L4,296,22,11
2024-04-17,P0029,L2,82,12,12
2024-04-17,P0030,L5,50,2,18
2024-04-17,P0031,L2,171,25,6
2024-04-17,P0032,L5,230,38,5
2024-04-17,P0033,L1,29,36,5
2024-04-17,P0034,L4,43,28,9
2024-04-17,P0035,L4,33,36,5
2024-04-17,P0036,L1,249,9,15
2024-04-17,P0037,L3,66,17,2
2024-04-17,P0038,L1,265,5,14
2024-04-17,P0039,L1,282,11,11
2024-04-17,P0040,L3,181,44,1
2024-04-17,P0041,L5,81,20,5
2024-04-17,P0042,L3,211,13,0
2024-04-17,P0043,L2,175,33,15
2024-04-17,P0044,L3,236,20,0
2024-04-17,P0045,L3,288,31,1
2024-04-17,P0046,L2,257,30,12
2024-04-17,P0047,L1,63,48,12
2024-04-17,P0048,L3,139,18,10
2024-04-17,P0049,L5,54,35,14
2024-04-18,P0000,L1,142,33,2
2024-04-18,P0001,L1,236,30,16
2024-04-18,P0002,L5,142,40,12
