date,sku_id,location_id,regular_price,promo_price,discount_percent,promo_type,competitor_price
2024-08-21,SKU1033,LOC4,104,,0.0,Flat Off,107
2024-08-22,SKU1033,LOC4,106,,0.0,Bundle,115
2024-08-23,SKU1033,LOC3,104,,0.0,Bundle,99
2024-08-24,SKU1033,LOC5,104,,0.0,Flat Off,98
2024-08-25,SKU1033,LOC5,104,,0.0,Flat Off,104
2024-08-26,SKU1033,LOC6,104,,0.0,None,106
2024-08-27,SKU1033,LOC2,104,,0.0,Seasonal,104
2024-08-28,SKU1033,LOC4,105,,0.0,BOGO,96
2024-08-29,SKU1033,LOC6,105,,0.0,Flat Off,118
2024-08-30,SKU1033,LOC1,105,,0.0,Seasonal,102
2024-08-31,SKU1033,LOC1,104,,0.0,Seasonal,97
2024-09-01,SKU1033,LOC3,104,,0.0,BOGO,98
2024-09-02,SKU1033,LOC5,106,,0.0,None,92
2024-09-03,SKU1033,LOC5,104,,0.0,Bundle,110
2024-09-04,SKU1033,LOC1,102,,0.0,BOGO,98
2024-09-05,SKU1033,LOC3,103,,0.0,Seasonal,105
2024-09-06,SKU1033,LOC1,104,,0.0,None,107
2024-09-07,SKU1033,LOC1,105,,0.0,Flat Off,91
2024-09-08,SKU1033,LOC5,104,,0.0,Bundle,102
2024-09-09,SKU1033,LOC1,103,,0.0,Bundle,88
2024-09-10,SKU1033,LOC1,103,,0.0,None,119
2024-09-11,SKU1033,LOC2,104,,0.0,None,102
2024-09-12,SKU1033,LOC1,107,,0.0,Seasonal,99
2024-09-13,SKU1033,LOC4,103,,0.0,None,110
2024-09-14,SKU1033,LOC5,104,,0.0,BOGO,100
2024-09-15,SKU1033,LOC2,105,,0.0,Bundle,104
2024-09-16,SKU1033,LOC6,106,,0.0,Flat Off,100
2024-09-17,SKU1033,LOC2,104,,0.0,BOGO,90
2024-09-18,SKU1033,LOC3,104,,0.0,None,93
2024-09-19,SKU1033,LOC1,105,,0.0,Bundle,111
2024-09-20,SKU1033,LOC2,104,,0.0,Flat Off,99
2024-09-21,SKU1033,LOC6,103,,0.0,Seasonal,116
2024-09-22,SKU1033,LOC1,104,,0.0,Bundle,89
2024-09-23,SKU1033,LOC3,103,,0.0,Flat Off,110
2024-09-24,SKU1033,LOC6,102,,0.0,Flat Off,95
2024-09-25,SKU1033,LOC5,106,,0.0,BOGO,108
2024-09-26,SKU1033,LOC1,103,,0.0,Flat Off,108
2024-09-27,SKU1033,LOC1,103,,0.0,None,110
2024-09-28,SKU1033,LOC3,104,,0.0,Bundle,109
2024-09-29,SKU1033,LOC4,101,,0.0,Flat Off,117
2024-09-30,SKU1033,LOC3,104,,0.0,Bundle,114
2024-10-01,SKU1033,LOC6,106,,0.0,Flat Off,102
2024-10-02,SKU1033,LOC6,104,,0.0,Flat Off,113
2024-10-03,SKU1033,LOC2,103,,0.0,Flat Off,118
2024-10-04,SKU1033,LOC3,102,,0.0,Flat Off,91
2024-10-05,SKU1033,LOC2,104,,0.0,Bundle,104
2024-10-06,SKU1033,LOC3,103,,0.0,None,109
2024-10-07,SKU1033,LOC2,106,,0.0,BOGO,106
2024-10-08,SKU1033,LOC6,101,,0.0,Seasonal,96
2024-10-09,SKU1033,LOC3,107,,0.0,Seasonal,99
2024-10-10,SKU1033,LOC4,104,,0.0,None,105
2024-10-11,SKU1033,LOC6,101,,0.0,BOGO,115
2024-10-12,SKU1033,LOC2,103,,0.0,None,117
2024-10-13,SKU1033,LOC5,106,,0.0,Seasonal,115
2024-10-14,SKU1033,LOC2,104,,0.0,Seasonal,94
2024-10-15,SKU1033,LOC4,104,,0.0,Seasonal,113
2024-10-16,SKU1033,LOC4,102,,0.0,BOGO,101
2024-10-17,SKU1033,LOC6,104,,0.0,Seasonal,95
2024-10-18,SKU1033,LOC6,102,,0.0,Flat Off,99
2024-10-19,SKU1033,LOC4,104,,0.0,Bundle,92
2024-10-20,SKU1033,LOC3,106,,0.0,BOGO,97
2024-10-21,SKU1033,LOC3,103,,0.0,Bundle,105
2024-10-22,SKU1033,LOC4,104,,0.0,Flat Off,89
2024-10-23,SKU1033,LOC2,103,,0.0,Bundle,105
2024-10-24,SKU1033,LOC4,105,,0.0,Flat Off,100
2024-10-25,SKU1033,LOC2,104,,0.0,Seasonal,105
2024-10-26,SKU1033,LOC3,104,,0.0,None,104
2024-10-27,SKU1033,LOC3,104,,0.0,BOGO,91
2024-10-28,SKU1033,LOC2,104,,0.0,Flat Off,91
2024-10-29,SKU1033,LOC6,106,,0.0,Bundle,96
2024-10-30,SKU1033,LOC5,103,,0.0,None,110
2024-10-31,SKU1033,LOC3,104,,0.0,Flat Off,95
2024-11-01,SKU1033,LOC4,101,,0.0,None,103
2024-11-02,SKU1033,LOC4,104,,0.0,Flat Off,94
2024-11-03,SKU1033,LOC6,105,,0.0,Bundle,113
2024-11-04,SKU1033,LOC4,104,,0.0,Bundle,95
2024-11-05,SKU1033,LOC3,99,,0.0,Flat Off,118
2024-11-06,SKU1033,LOC4,104,,0.0,BOGO,113
2024-11-07,SKU1033,LOC3,103,,0.0,Bundle,118
2024-11-08,SKU1033,LOC5,104,,0.0,Seasonal,119
2024-11-09,SKU1033,LOC5,99,,0.0,Flat Off,113
2024-11-10,SKU1033,LOC6,104,,0.0,BOGO,97
2024-11-11,SKU1033,LOC5,103,,0.0,BOGO,99
2024-11-12,SKU1033,LOC6,104,,0.0,Seasonal,118
2024-11-13,SKU1033,LOC6,104,,0.0,Bundle,107
2024-11-14,SKU1033,LOC1,104,,0.0,None,103
2024-11-15,SKU1033,LOC3,101,,0.0,BOGO,115
2024-11-16,SKU1033,LOC3,103,,0.0,Bundle,103
2024-11-17,SKU1033,LOC3,105,,0.0,None,92
2024-11-18,SKU1033,LOC5,106,,0.0,Seasonal,89
2024-11-19,SKU1033,LOC4,104,,0.0,Seasonal,113
2024-11-20,SKU1033,LOC5,106,,0.0,None,97
2024-11-21,SKU1033,LOC6,104,,0.0,Seasonal,100
2024-11-22,SKU1033,LOC4,104,,0.0,Flat Off,101
2024-11-23,SKU1033,LOC4,104,,0.0,BOGO,109
2024-11-24,SKU1033,LOC4,104,,0.0,Flat Off,96
2024-11-25,SKU1033,LOC1,103,,0.0,None,91
2024-11-26,SKU1033,LOC1,105,,0.0,Bundle,113
2024-11-27,SKU1033,LOC4,104,,0.0,Flat Off,99
2024-11-28,SKU1033,LOC3,105,,0.0,Seasonal,100
2024-11-29,SKU1033,LOC2,105,,0.0,Seasonal,92
2024-11-30,SKU1033,LOC3,105,,0.0,None,108
2024-12-01,SKU1033,LOC6,105,,0.0,Bundle,107
2024-12-02,SKU1033,LOC6,105,,0.0,Bundle,94
2024-12-03,SKU1033,LOC2,104,,0.0,BOGO,108
2024-12-04,SKU1033,LOC5,104,,0.0,Flat Off,96
2024-12-05,SKU1033,LOC2,103,,0.0,Flat Off,88
2024-12-06,SKU1033,LOC3,103,,0.0,None,88
2024-12-07,SKU1033,LOC3,104,,0.0,Flat Off,107
2024-12-08,SKU1033,LOC1,104,,0.0,None,100
2024-12-09,SKU1033,LOC6,104,93.0,10.0,BOGO,108
2024-12-10,SKU1033,LOC4,104,,0.0,None,94
2024-12-11,SKU1033,LOC5,106,,0.0,Bundle,99
2024-12-12,SKU1033,LOC1,106,,0.0,Bundle,103
2024-12-13,SKU1033,LOC5,104,,0.0,None,107
2024-12-14,SKU1033,LOC6,106,,0.0,BOGO,101
2024-12-15,SKU1033,LOC5,100,,0.0,Flat Off,110
2024-12-16,SKU1033,LOC1,104,,0.0,Bundle,107
2024-12-17,SKU1033,LOC1,104,,0.0,Bundle,90
2024-12-18,SKU1033,LOC2,104,,0.0,BOGO,107
2024-12-19,SKU1033,LOC6,101,,0.0,BOGO,114
2024-12-20,SKU1033,LOC3,104,,0.0,Bundle,108
2024-12-21,SKU1033,LOC3,104,,0.0,Seasonal,117
2024-12-22,SKU1033,LOC6,106,,0.0,Seasonal,99
2024-12-23,SKU1033,LOC3,105,,0.0,None,90
2024-12-24,SKU1033,LOC2,104,,0.0,Flat Off,91
2024-12-25,SKU1033,LOC5,104,,0.0,Bundle,104
2024-12-26,SKU1033,LOC2,107,,0.0,Bundle,96
2024-12-27,SKU1033,LOC5,101,,0.0,BOGO,89
2024-12-28,SKU1033,LOC6,101,,0.0,Seasonal,102
2024-12-29,SKU1033,LOC3,108,108.0,0.0,Flat Off,108
2024-12-30,SKU1033,LOC2,104,,0.0,Bundle,102
2024-01-01,SKU1034,LOC6,2597,2337.0,10.0,None,2742
2024-01-02,SKU1034,LOC5,2602,,0.0,Bundle,2528
2024-01-03,SKU1034,LOC4,2597,,0.0,Seasonal,2327
2024-01-04,SKU1034,LOC2,2598,,0.0,BOGO,2587
2024-01-05,SKU1034,LOC3,2598,,0.0,None,2897
2024-01-06,SKU1034,LOC6,2599,,0.0,Bundle,2791
2024-01-07,SKU1034,LOC4,2595,,0.0,None,2665
2024-01-08,SKU1034,LOC5,2598,,0.0,BOGO,2824
2024-01-09,SKU1034,LOC3,2594,,0.0,None,2710
2024-01-10,SKU1034,LOC1,2600,,0.0,Flat Off,2319
2024-01-11,SKU1034,LOC3,2598,,0.0,BOGO,2608
2024-01-12,SKU1034,LOC3,2599,,0.0,Flat Off,2424
2024-01-13,SKU1034,LOC3,2597,,0.0,Bundle,2253
2024-01-14,SKU1034,LOC2,2599,,0.0,Bundle,2923
2024-01-15,SKU1034,LOC5,2597,,0.0,Flat Off,2547
2024-01-16,SKU1034,LOC2,2599,,0.0,Flat Off,2955
2024-01-17,SKU1034,LOC3,2597,2077.0,20.0,Flat Off,2426
2024-01-18,SKU1034,LOC4,2600,,0.0,Bundle,2359
2024-01-19,SKU1034,LOC6,2596,,0.0,Seasonal,2783
2024-01-20,SKU1034,LOC3,2595,,0.0,Bundle,2316
2024-01-21,SKU1034,LOC1,2597,,0.0,Bundle,2507
2024-01-22,SKU1034,LOC6,2600,,0.0,None,2441
2024-01-23,SKU1034,LOC6,2593,,0.0,None,2542
2024-01-24,SKU1034,LOC1,2597,,0.0,Flat Off,2783
2024-01-25,SKU1034,LOC2,2599,,0.0,None,2762
2024-01-26,SKU1034,LOC2,2598,,0.0,Bundle,2842
2024-01-27,SKU1034,LOC6,2600,,0.0,Flat Off,2735
2024-01-28,SKU1034,LOC3,2597,,0.0,Flat Off,2648
2024-01-29,SKU1034,LOC1,2595,,0.0,Flat Off,2349
2024-01-30,SKU1034,LOC5,2597,,0.0,Seasonal,2762
2024-01-31,SKU1034,LOC3,2596,,0.0,BOGO,2465
2024-02-01,SKU1034,LOC5,2601,,0.0,BOGO,2305
2024-02-02,SKU1034,LOC5,2597,2207.0,15.0,Seasonal,2231
2024-02-03,SKU1034,LOC4,2597,,0.0,None,2859
2024-02-04,SKU1034,LOC2,2598,,0.0,BOGO,2744
2024-02-05,SKU1034,LOC3,2600,,0.0,Flat Off,2627
2024-02-06,SKU1034,LOC5,2595,,0.0,Bundle,2562
2024-02-07,SKU1034,LOC3,2597,,0.0,Flat Off,2216
2024-02-08,SKU1034,LOC5,2595,,0.0,Seasonal,2718
2024-02-09,SKU1034,LOC5,2599,,0.0,Bundle,2929
2024-02-10,SKU1034,LOC4,2594,,0.0,Flat Off,2368
2024-02-11,SKU1034,LOC5,2598,,0.0,None,2403
2024-02-12,SKU1034,LOC3,2594,,0.0,Seasonal,2809
2024-02-13,SKU1034,LOC2,2597,,0.0,Bundle,2509
2024-02-14,SKU1034,LOC1,2595,,0.0,BOGO,2352
2024-02-15,SKU1034,LOC6,2596,,0.0,BOGO,2420
2024-02-16,SKU1034,LOC1,2595,,0.0,BOGO,2254
2024-02-17,SKU1034,LOC4,2598,,0.0,Flat Off,2487
2024-02-18,SKU1034,LOC4,2596,,0.0,BOGO,2560
2024-02-19,SKU1034,LOC5,2597,,0.0,Flat Off,2248
2024-02-20,SKU1034,LOC3,2597,,0.0,BOGO,2958
2024-02-21,SKU1034,LOC3,2597,,0.0,Flat Off,2746
2024-02-22,SKU1034,LOC2,2599,,0.0,Bundle,2873
2024-02-23,SKU1034,LOC3,2598,,0.0,Flat Off,2836
2024-02-24,SKU1034,LOC2,2600,,0.0,None,2333
2024-02-25,SKU1034,LOC5,2596,,0.0,Bundle,2748
2024-02-26,SKU1034,LOC1,2598,,0.0,Bundle,2844
2024-02-27,SKU1034,LOC6,2598,,0.0,Bundle,2550
2024-02-28,SKU1034,LOC1,2597,,0.0,Seasonal,2643
2024-02-29,SKU1034,LOC6,2597,,0.0,BOGO,2563
2024-03-01,SKU1034,LOC3,2595,,0.0,Seasonal,2375
2024-03-02,SKU1034,LOC4,2595,,0.0,Flat Off,2952
2024-03-03,SKU1034,LOC5,2598,,0.0,Flat Off,2509
2024-03-04,SKU1034,LOC5,2597,,0.0,Seasonal,2439
2024-03-05,SKU1034,LOC2,2597,,0.0,BOGO,2900
2024-03-06,SKU1034,LOC6,2596,,0.0,None,2661
2024-03-07,SKU1034,LOC5,2601,,0.0,None,2902
2024-03-08,SKU1034,LOC6,2594,,0.0,Bundle,2357
2024-03-09,SKU1034,LOC4,2597,,0.0,BOGO,2873
2024-03-10,SKU1034,LOC4,2597,,0.0,Seasonal,2616
2024-03-11,SKU1034,LOC4,2597,,0.0,None,2260
2024-03-12,SKU1034,LOC5,2594,,0.0,Seasonal,2871
2024-03-13,SKU1034,LOC3,2595,,0.0,Seasonal,2421
2024-03-14,SKU1034,LOC2,2598,,0.0,None,2910
2024-03-15,SKU1034,LOC5,2597,,0.0,None,2530
2024-03-16,SKU1034,LOC6,2598,,0.0,Seasonal,2887
2024-03-17,SKU1034,LOC5,2598,,0.0,None,2652
2024-03-18,SKU1034,LOC3,2597,,0.0,None,2386
2024-03-19,SKU1034,LOC5,2599,,0.0,Seasonal,2636
2024-03-20,SKU1034,LOC3,2598,,0.0,Seasonal,2863
2024-03-21,SKU1034,LOC6,2596,,0.0,None,2838
2024-03-22,SKU1034,LOC4,2597,,0.0,BOGO,2321
2024-03-23,SKU1034,LOC2,2597,,0.0,None,2777
2024-03-24,SKU1034,LOC3,2599,,0.0,Flat Off,2964
2024-03-25,SKU1034,LOC5,2595,,0.0,Seasonal,2850
2024-03-26,SKU1034,LOC5,2593,,0.0,Bundle,2293
2024-03-27,SKU1034,LOC1,2597,,0.0,Flat Off,2337
2024-03-28,SKU1034,LOC3,2597,,0.0,None,2406
2024-03-29,SKU1034,LOC5,2597,,0.0,None,2966
2024-03-30,SKU1034,LOC3,2597,,0.0,Flat Off,2849
2024-03-31,SKU1034,LOC3,2598,,0.0,None,2421
2024-04-01,SKU1034,LOC2,2592,,0.0,Seasonal,2586
2024-04-02,SKU1034,LOC5,2598,,0.0,Bundle,2621
2024-04-03,SKU1034,LOC2,2598,,0.0,None,2305
2024-04-04,SKU1034,LOC6,2593,,0.0,None,2215
2024-04-05,SKU1034,LOC5,2597,,0.0,None,2686
2024-04-06,SKU1034,LOC3,2597,,0.0,Seasonal,2381
2024-04-07,SKU1034,LOC3,2598,,0.0,None,2845
2024-04-08,SKU1034,LOC2,2595,,0.0,Bundle,2956
2024-04-09,SKU1034,LOC3,2596,,0.0,Flat Off,2220
2024-04-10,SKU1034,LOC2,2597,,0.0,Seasonal,2337
2024-04-11,SKU1034,LOC3,2595,,0.0,Bundle,2337
2024-04-12,SKU1034,LOC4,2599,,0.0,Seasonal,2722
2024-04-13,SKU1034,LOC6,2597,,0.0,Seasonal,2286
2024-04-14,SKU1034,LOC6,2597,,0.0,Flat Off,2585
2024-04-15,SKU1034,LOC1,2594,,0.0,Bundle,2728
2024-04-16,SKU1034,LOC1,2596,,0.0,Flat Off,2468
2024-04-17,SKU1034,LOC4,2597,1558.0,40.0,Bundle,2885
2024-04-18,SKU1034,LOC2,2596,,0.0,Flat Off,2750
2024-04-19,SKU1034,LOC4,2596,,0.0,Flat Off,2354
2024-04-20,SKU1034,LOC4,2596,,0.0,Seasonal,2795
2024-04-21,SKU1034,LOC5,2597,,0.0,Bundle,2599
2024-04-22,SKU1034,LOC1,2598,,0.0,Seasonal,2792
2024-04-23,SKU1034,LOC5,2596,,0.0,BOGO,2614
2024-04-24,SKU1034,LOC5,2598,,0.0,None,2934
2024-04-25,SKU1034,LOC5,2594,,0.0,BOGO,2247
2024-04-26,SKU1034,LOC4,2596,,0.0,Flat Off,2699
2024-04-27,SKU1034,LOC5,2596,,0.0,Bundle,2714
2024-04-28,SKU1034,LOC6,2596,1946.0,25.0,Bundle,2688
2024-04-29,SKU1034,LOC4,2596,,0.0,Bundle,2983
2024-04-30,SKU1034,LOC4,2596,,0.0,Seasonal,2751
2024-05-01,SKU1034,LOC3,2596,,0.0,Seasonal,2241
2024-05-02,SKU1034,LOC4,2598,,0.0,Seasonal,2862
2024-05-03,SKU1034,LOC2,2599,1949.0,25.0,Bundle,2937
2024-05-04,SKU1034,LOC1,2598,,0.0,Flat Off,2922
2024-05-05,SKU1034,LOC2,2597,,0.0,Seasonal,2642
2024-05-06,SKU1034,LOC6,2597,,0.0,BOGO,2923
2024-05-07,SKU1034,LOC6,2597,,0.0,BOGO,2596
2024-05-08,SKU1034,LOC2,2596,,0.0,Flat Off,2226
2024-05-09,SKU1034,LOC4,2598,,0.0,Seasonal,2658
2024-05-10,SKU1034,LOC1,2597,,0.0,Bundle,2681
2024-05-11,SKU1034,LOC1,2599,,0.0,Seasonal,2849
2024-05-12,SKU1034,LOC1,2598,,0.0,None,2803
2024-05-13,SKU1034,LOC6,2597,,0.0,Bundle,2326
2024-05-14,SKU1034,LOC3,2597,,0.0,Bundle,2413
2024-05-15,SKU1034,LOC4,2595,,0.0,Flat Off,2549
2024-05-16,SKU1034,LOC4,2595,,0.0,None,2251
2024-05-17,SKU1034,LOC2,2601,,0.0,Flat Off,2967
2024-05-18,SKU1034,LOC2,2599,,0.0,BOGO,2265
2024-05-19,SKU1034,LOC2,2597,,0.0,Seasonal,2838
2024-05-20,SKU1034,LOC6,2598,,0.0,Flat Off,2723
2024-05-21,SKU1034,LOC1,2596,,0.0,Seasonal,2916
2024-05-22,SKU1034,LOC6,2596,,0.0,None,2881
2024-05-23,SKU1034,LOC1,2597,,0.0,Bundle,2465
2024-05-24,SKU1034,LOC6,2597,,0.0,Flat Off,2321
2024-05-25,SKU1034,LOC6,2594,,0.0,BOGO,2438
2024-05-26,SKU1034,LOC5,2595,2595.0,0.0,Flat Off,2363
2024-05-27,SKU1034,LOC5,2596,,0.0,Seasonal,2447
2024-05-28,SKU1034,LOC2,2597,,0.0,None,2607
2024-05-29,SKU1034,LOC2,2597,,0.0,BOGO,2571
2024-05-30,SKU1034,LOC3,2597,,0.0,None,2976
2024-05-31,SKU1034,LOC6,2598,,0.0,Bundle,2668
2024-06-01,SKU1034,LOC6,2595,,0.0,None,2922
2024-06-02,SKU1034,LOC2,2596,,0.0,Flat Off,2496
2024-06-03,SKU1034,LOC4,2597,,0.0,Seasonal,2710
2024-06-04,SKU1034,LOC2,2596,,0.0,Bundle,2311
2024-06-05,SKU1034,LOC5,2597,,0.0,None,2272
2024-06-06,SKU1034,LOC6,2596,2596.0,0.0,Flat Off,2984
2024-06-07,SKU1034,LOC2,2595,,0.0,Bundle,2570
2024-06-08,SKU1034,LOC6,2597,,0.0,Flat Off,2812
2024-06-09,SKU1034,LOC6,2600,,0.0,None,2242
2024-06-10,SKU1034,LOC3,2597,,0.0,Seasonal,2280
2024-06-11,SKU1034,LOC3,2599,,0.0,Bundle,2888
2024-06-12,SKU1034,LOC1,2597,,0.0,Seasonal,2743
2024-06-13,SKU1034,LOC1,2596,,0.0,None,2894
2024-06-14,SKU1034,LOC4,2596,,0.0,BOGO,2295
2024-06-15,SKU1034,LOC6,2597,,0.0,Seasonal,2535
2024-06-16,SKU1034,LOC2,2600,,0.0,Seasonal,2550
2024-06-17,SKU1034,LOC4,2597,,0.0,BOGO,2290
2024-06-18,SKU1034,LOC6,2599,,0.0,Flat Off,2984
2024-06-19,SKU1034,LOC6,2597,,0.0,None,2413
2024-06-20,SKU1034,LOC6,2595,,0.0,None,2605
2024-06-21,SKU1034,LOC1,2598,,0.0,Flat Off,2961
2024-06-22,SKU1034,LOC6,2597,,0.0,Bundle,2526
2024-06-23,SKU1034,LOC3,2597,,0.0,Flat Off,2500
2024-06-24,SKU1034,LOC1,2596,,0.0,BOGO,2975
2024-06-25,SKU1034,LOC3,2599,,0.0,Seasonal,2574
2024-06-26,SKU1034,LOC2,2598,,0.0,BOGO,2423
2024-06-27,SKU1034,LOC2,2595,,0.0,Flat Off,2382
2024-06-28,SKU1034,LOC3,2595,,0.0,Bundle,2870
2024-06-29,SKU1034,LOC5,2597,,0.0,Bundle,2789
2024-06-30,SKU1034,LOC1,2596,,0.0,Seasonal,2210
2024-07-01,SKU1034,LOC6,2597,,0.0,Seasonal,2264
2024-07-02,SKU1034,LOC1,2598,,0.0,Seasonal,2904
2024-07-03,SKU1034,LOC1,2601,1951.0,25.0,Flat Off,2634
2024-07-04,SKU1034,LOC6,2597,,0.0,Flat Off,2911
2024-07-05,SKU1034,LOC2,2597,,0.0,None,2846
2024-07-06,SKU1034,LOC6,2598,,0.0,BOGO,2601
2024-07-07,SKU1034,LOC2,2598,,0.0,Bundle,2813
2024-07-08,SKU1034,LOC2,2597,,0.0,Flat Off,2396
2024-07-09,SKU1034,LOC4,2597,,0.0,None,2863
2024-07-10,SKU1034,LOC5,2596,,0.0,Bundle,2400
2024-07-11,SKU1034,LOC6,2597,,0.0,None,2469
2024-07-12,SKU1034,LOC6,2599,,0.0,Seasonal,2342
2024-07-13,SKU1034,LOC4,2596,,0.0,Bundle,2429
2024-07-14,SKU1034,LOC2,2595,,0.0,Flat Off,2334
2024-07-15,SKU1034,LOC5,2597,,0.0,Seasonal,2637
2024-07-16,SKU1034,LOC6,2593,,0.0,BOGO,2329
2024-07-17,SKU1034,LOC1,2596,1946.0,25.0,None,2535
2024-07-18,SKU1034,LOC5,2599,,0.0,Seasonal,2271
2024-07-19,SKU1034,LOC6,2594,,0.0,BOGO,2584
2024-07-20,SKU1034,LOC1,2599,,0.0,Flat Off,2698
2024-07-21,SKU1034,LOC3,2597,,0.0,Flat Off,2717
2024-07-22,SKU1034,LOC5,2597,,0.0,BOGO,2471
2024-07-23,SKU1034,LOC5,2597,,0.0,BOGO,2409
2024-07-24,SKU1034,LOC3,2593,,0.0,None,2500
2024-07-25,SKU1034,LOC5,2597,,0.0,BOGO,2696
2024-07-26,SKU1034,LOC6,2597,,0.0,None,2661
2024-07-27,SKU1034,LOC3,2600,,0.0,BOGO,2835
2024-07-28,SKU1034,LOC4,2595,,0.0,Seasonal,2782
2024-07-29,SKU1034,LOC4,2596,,0.0,BOGO,2324
2024-07-30,SKU1034,LOC2,2597,,0.0,Seasonal,2821
2024-07-31,SKU1034,LOC3,2599,,0.0,Flat Off,2351
2024-08-01,SKU1034,LOC3,2597,,0.0,Flat Off,2231
2024-08-02,SKU1034,LOC6,2597,,0.0,Bundle,2615
2024-08-03,SKU1034,LOC6,2595,,0.0,Flat Off,2875
2024-08-04,SKU1034,LOC2,2597,,0.0,BOGO,2415
2024-08-05,SKU1034,LOC1,2596,,0.0,None,2740
2024-08-06,SKU1034,LOC6,2593,,0.0,Bundle,2853
2024-08-07,SKU1034,LOC1,2596,,0.0,Seasonal,2859
2024-08-08,SKU1034,LOC2,2597,,0.0,None,2646
2024-08-09,SKU1034,LOC3,2597,,0.0,Flat Off,2599
2024-08-10,SKU1034,LOC3,2597,,0.0,BOGO,2253
2024-08-11,SKU1034,LOC5,2597,,0.0,Seasonal,2423
2024-08-12,SKU1034,LOC5,2597,,0.0,BOGO,2710
2024-08-13,SKU1034,LOC6,2596,,0.0,Bundle,2901
2024-08-14,SKU1034,LOC6,2596,,0.0,Flat Off,2634
2024-08-15,SKU1034,LOC1,2599,,0.0,None,2564
2024-08-16,SKU1034,LOC6,2600,,0.0,BOGO,2754
2024-08-17,SKU1034,LOC5,2600,,0.0,BOGO,2272
2024-08-18,SKU1034,LOC6,2596,,0.0,BOGO,2227
2024-08-19,SKU1034,LOC1,2597,,0.0,Seasonal,2611
2024-08-20,SKU1034,LOC2,2597,,0.0,None,2608
2024-08-21,SKU1034,LOC6,2597,,0.0,BOGO,2623
2024-08-22,SKU1034,LOC5,2597,2207.0,15.0,Seasonal,2982
2024-08-23,SKU1034,LOC6,2597,,0.0,Flat Off,2728
2024-08-24,SKU1034,LOC4,2596,,0.0,None,2303
2024-08-25,SKU1034,LOC2,2599,,0.0,Flat Off,2595
2024-08-26,SKU1034,LOC6,2597,,0.0,BOGO,2334
2024-08-27,SKU1034,LOC3,2597,,0.0,None,2689
2024-08-28,SKU1034,LOC2,2598,,0.0,Seasonal,2842
2024-08-29,SKU1034,LOC1,2597,,0.0,BOGO,2923
2024-08-30,SKU1034,LOC4,2599,,0.0,Seasonal,2245
2024-08-31,SKU1034,LOC6,2597,,0.0,None,2436
2024-09-01,SKU1034,LOC2,2599,,0.0,BOGO,2651
2024-09-02,SKU1034,LOC4,2598,,0.0,BOGO,2581
2024-09-03,SKU1034,LOC5,2596,,0.0,Flat Off,2889
2024-09-04,SKU1034,LOC1,2596,,0.0,Bundle,2318
2024-09-05,SKU1034,LOC5,2598,,0.0,BOGO,2322
2024-09-06,SKU1034,LOC1,2597,1558.0,40.0,Bundle,2723
2024-09-07,SKU1034,LOC1,2596,,0.0,None,2456
2024-09-08,SKU1034,LOC1,2597,,0.0,Flat Off,2596
2024-09-09,SKU1034,LOC1,2593,,0.0,Flat Off,2593
2024-09-10,SKU1034,LOC3,2597,,0.0,Bundle,2540
2024-09-11,SKU1034,LOC2,2597,,0.0,Flat Off,2769
2024-09-12,SKU1034,LOC6,2598,,0.0,Bundle,2523
2024-09-13,SKU1034,LOC3,2598,,0.0,BOGO,2806
2024-09-14,SKU1034,LOC2,2594,,0.0,Seasonal,2557
2024-09-15,SKU1034,LOC4,2596,,0.0,Flat Off,2927
2024-09-16,SKU1034,LOC3,2597,,0.0,None,2867
2024-09-17,SKU1034,LOC1,2599,,0.0,Bundle,2451
2024-09-18,SKU1034,LOC6,2596,,0.0,Seasonal,2776
2024-09-19,SKU1034,LOC2,2592,,0.0,Flat Off,2251
2024-09-20,SKU1034,LOC2,2599,,0.0,BOGO,2959
2024-09-21,SKU1034,LOC1,2597,,0.0,Bundle,2445
2024-09-22,SKU1034,LOC3,2598,,0.0,Seasonal,2433
2024-09-23,SKU1034,LOC6,2599,,0.0,Flat Off,2935
2024-09-24,SKU1034,LOC3,2597,,0.0,None,2416
2024-09-25,SKU1034,LOC6,2600,,0.0,BOGO,2383
2024-09-26,SKU1034,LOC2,2598,,0.0,Flat Off,2524
2024-09-27,SKU1034,LOC5,2598,,0.0,Bundle,2880
2024-09-28,SKU1034,LOC6,2596,,0.0,BOGO,2891
2024-09-29,SKU1034,LOC3,2595,,0.0,Flat Off,2722
2024-09-30,SKU1034,LOC4,2599,,0.0,Flat Off,2880
2024-10-01,SKU1034,LOC5,2595,,0.0,None,2924
2024-10-02,SKU1034,LOC3,2600,,0.0,BOGO,2858
2024-10-03,SKU1034,LOC6,2599,,0.0,BOGO,2651
2024-10-04,SKU1034,LOC3,2597,,0.0,Flat Off,2237
2024-10-05,SKU1034,LOC1,2597,,0.0,BOGO,2421
2024-10-06,SKU1034,LOC5,2601,,0.0,Seasonal,2963
2024-10-07,SKU1034,LOC5,2597,,0.0,Seasonal,2532
2024-10-08,SKU1034,LOC4,2595,,0.0,Bundle,2776
2024-10-09,SKU1034,LOC2,2598,,0.0,None,2290
2024-10-10,SKU1034,LOC2,2598,,0.0,None,2578
2024-10-11,SKU1034,LOC1,2597,,0.0,None,2932
2024-10-12,SKU1034,LOC2,2595,,0.0,BOGO,2586
