Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment
2022-09-03,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,North,16,513,8208,Yes,No,34.4,528,0.32
2023-01-29,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,East,19,521,9899,No,No,34.5,474,-0.06
2025-08-05,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,North,25,179,4475,No,No,10.0,201,0.55
2025-07-13,Others,Amul Ice Cream Cake 1kg,25444452,South,7,535,3745,Yes,No,38.6,523,-0.75
2022-03-11,Specialty Products,Amul Rasmalai 500g,11289388,East,18,392,7056,Yes,No,16.4,452,0.86
2024-06-30,Beverages,Amul Kool Koko 200ml,83184284,Central,15,120,1800,No,No,15.1,115,-0.99
2022-09-29,Others,Amul Organic Ghee 500ml,18009972,East,14,508,7112,No,No,29.9,539,-0.8
2023-06-23,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,Central,16,50,800,No,No,23.6,53,-0.01
2023-10-24,Others,Amul Butter Cookies 200g,72940877,North,8,451,3608,No,No,18.5,521,0.24
2025-03-06,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,South,17,107,1819,No,No,22.7,90,0.78
2024-08-24,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,North,19,98,1862,Yes,No,12.2,104,0.48
2024-08-18,Ice Creams,Amul Kulfi 60ml,68137847,South,15,115,1725,No,No,23.0,97,0.65
2022-07-06,Beverages,Amul Kool Elaichi Milk 200ml,14701085,Central,21,124,2604,No,No,23.0,105,-0.12
2022-03-03,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,East,5,308,1540,No,No,25.9,303,-0.66
2021-08-20,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,South,9,328,2952,No,No,38.6,344,0.8
2021-12-17,Snacks & Savories,Amul Masala Peanuts 250g,91980489,North,13,279,3627,No,No,22.8,264,0.11
2023-06-15,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,East,11,207,2277,No,No,24.1,180,0.23
2024-09-17,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,Central,25,409,10225,No,Yes,24.1,500,-0.91
2021-08-17,Beverages,Amul Kool Rose Milk 200ml,14415647,South,12,123,1476,No,No,39.6,127,0.65
2022-01-13,Ice Creams,Amul Strawberry Magic 750ml,16367289,North,9,328,2952,Yes,No,6.2,256,-0.07
2022-07-12,Beverages,Amul Kool Saffron Milk 200ml,79195263,West,10,120,1200,Yes,No,27.8,115,0.6
2025-02-09,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,East,4,865,3460,No,No,28.1,839,0.34
2025-07-03,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,Central,12,849,10188,No,No,17.2,773,-0.29
2025-05-25,Others,Amul Camel Milk 500ml,1148473,Central,9,541,4869,Yes,No,29.6,551,-0.99
2023-06-22,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,West,10,391,3910,No,No,13.3,405,-0.23
2024-07-01,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,West,14,135,1890,No,No,20.3,164,-0.81
2023-09-11,Specialty Products,Amul Shrikhand Kesar 500g,43726257,Central,14,422,5908,No,No,20.4,401,0.84
2024-10-25,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,North,30,513,15390,No,Yes,20.1,547,-0.4
2022-12-10,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,South,15,285,4275,No,No,32.3,296,-0.94
2022-05-07,Dairy Products,Amul Malai Paneer 1kg,43280889,West,4,95,380,No,No,16.6,95,-0.16
2021-12-13,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,North,15,92,1380,No,No,31.2,96,0.81
2022-06-22,Butter & Spreads,Amul Lite Spread 250g,88384214,Central,11,58,638,No,No,27.9,54,0.41
2024-03-20,Butter & Spreads,Amul Lite Spread 250g,88384214,North,28,54,1512,No,No,15.3,51,0.13
2021-11-08,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,West,17,876,14892,No,No,16.5,887,0.69
2023-02-07,Bakery & Frozen,Amul Frozen Paneer Tikka 500g,62882309,Central,18,256,4608,Yes,No,26.5,279,-0.01
2023-11-24,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,South,17,422,7174,Yes,No,25.4,444,-0.61
2024-03-03,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,East,16,150,2400,No,No,30.9,167,0.71
2024-05-04,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,East,19,144,2736,No,No,36.7,159,0.7
2025-02-04,Bakery Items,Amul Chocolate Donut 80g,28937579,South,12,417,5004,Yes,No,21.0,412,0.7
2021-02-25,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,South,12,502,6024,No,No,20.9,425,0.05
2022-04-12,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,East,10,145,1450,No,No,26.0,149,-0.05
2024-09-24,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,North,9,69,621,No,No,9.0,75,-0.62
2020-09-30,Specialty Products,Amul Shrikhand Mango 500g,69924743,South,10,386,3860,No,No,30.6,382,-0.97
2025-08-25,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,North,26,119,3094,No,No,17.4,119,-0.99
2021-03-14,Ghee & Cooking Essentials,Amul Cooking Butter 500g,206846,West,11,761,8371,No,No,20.9,705,0.86
2022-10-10,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,Central,6,246,1476,No,No,35.6,255,-0.73
2021-11-23,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,North,21,161,3381,No,No,17.5,166,-0.1
2021-05-23,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,West,17,494,8398,No,No,35.9,449,-0.63
2024-09-07,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,South,19,437,8303,No,No,21.0,368,0.44
2022-06-03,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,North,20,488,9760,No,No,14.3,564,-0.86
2024-02-06,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,Central,6,153,918,No,No,29.1,144,-0.98
2020-11-09,Bakery & Frozen,Amul Pizza Base 200g,51772550,North,18,268,4824,No,No,17.1,251,0.93
2021-07-02,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,West,11,519,5709,No,No,32.5,523,0.74
2021-11-26,Dairy Products,Amul Taaza Milk 1L,16994393,Central,17,105,1785,No,No,33.6,92,-0.12
2021-05-01,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,North,14,50,700,No,No,31.6,45,-0.79
2025-05-30,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,East,14,150,2100,No,No,17.3,136,0.72
2023-03-03,Chocolates,Amul Milk Chocolate 150g,62232487,South,7,107,749,No,No,39.5,121,0.42
2024-10-24,Beverages,Amul Tru Apple Juice 200ml,70134094,South,13,70,910,No,No,26.0,75,-0.78
2024-01-14,Ice Creams,Amul Cassata Slice 120ml,14909382,Central,19,59,1121,No,Yes,35.4,56,0.09
2021-06-05,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,South,12,232,2784,No,No,25.7,231,0.09
2022-06-29,Bakery Items,Amul Cheese Danish 120g,18798487,Central,14,54,756,No,No,28.8,47,-0.95
2024-11-25,Bakery Items,Amul Cheese Danish 120g,18798487,East,15,51,765,No,No,35.3,56,0.55
2021-12-18,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,South,7,72,504,No,No,30.0,57,-0.17
2021-09-02,Bakery Items,Amul Vanilla Muffin 90g,34223963,West,7,48,336,No,No,32.3,56,0.39
2024-04-27,Dairy Products,Amul Paneer 200g,18315080,East,17,62,1054,Yes,No,16.2,53,0.03
2025-05-29,Chocolates,Amul Almond Bar 40g,82147020,South,10,57,570,Yes,No,29.3,61,0.88
2025-04-10,Bakery Items,Amul Cheese Danish 120g,18798487,South,14,55,770,Yes,No,34.6,48,0.48
2020-12-04,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,South,6,279,1674,No,No,33.7,331,-0.73
2023-12-04,Dairy Products,Amul Masti Buttermilk 500ml,26598550,South,4,108,432,No,No,21.0,97,0.7
2023-04-10,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,Central,10,549,5490,No,No,16.1,447,-0.01
2020-10-30,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,South,20,423,8460,Yes,No,36.3,418,0.94
2023-06-21,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,Central,15,774,11610,No,No,21.3,767,-0.55
2022-05-23,Butter & Spreads,Amul Butter 500g,79291279,West,16,202,3232,No,No,28.2,182,0.32
2022-03-24,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,North,21,127,2667,Yes,No,20.9,133,-0.99
2024-11-02,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,East,13,496,6448,No,No,18.5,625,0.34
2023-03-01,Beverages,Amul Kool Café 200ml,68165390,East,16,48,768,No,No,17.9,48,-0.42
2022-07-08,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,Central,11,477,5247,No,No,33.1,482,0.41
2021-10-30,Bakery Items,Amul Vanilla Muffin 90g,34223963,North,18,51,918,No,No,9.4,51,0.93
2023-09-12,Snacks & Savories,Amul Masala Peanuts 250g,91980489,North,14,269,3766,No,No,33.4,219,0.99
2022-11-02,Beverages,Amul Tru Orange Juice 200ml,26980737,South,19,115,2185,No,No,39.0,114,0.5
2025-07-09,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,Central,18,108,1944,Yes,No,34.5,86,-0.03
2025-08-24,Ice Creams,Amul Kulfi 60ml,68137847,North,16,111,1776,No,No,9.0,116,-0.29
2022-02-15,Chocolates,Amul Dark Chocolate 150g,70549300,East,11,120,1320,No,No,16.3,102,-0.68
2021-12-10,Butter & Spreads,Amul Butter 500g,79291279,West,14,193,2702,No,No,38.6,208,-0.17
2024-11-05,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,North,9,164,1476,No,No,14.6,155,0.69
2023-12-13,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,Central,14,752,10528,No,No,29.8,703,-0.11
2022-05-27,Bakery Items,Amul Butter Croissant 80g,61133075,North,12,196,2352,No,No,30.6,177,-0.21
2024-12-12,Others,Amul Butter Cookies 200g,72940877,North,12,519,6228,No,No,25.0,513,0.53
2025-05-31,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,West,10,531,5310,Yes,No,23.0,446,0.67
2021-06-01,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,West,15,339,5085,No,No,22.8,428,-0.18
2022-08-17,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,West,9,219,1971,No,No,13.9,223,-0.13
2022-07-19,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,West,27,792,21384,No,No,37.5,742,-0.32
2021-02-06,Others,Amul Happy Treats Veggie Stix 400g,31256377,East,17,530,9010,No,No,15.4,550,0.07
2022-08-26,Bakery Items,Amul Vanilla Muffin 90g,34223963,Central,7,52,364,No,No,24.3,46,-0.41
2023-10-31,Others,Amul Organic Ghee 500ml,18009972,South,10,526,5260,No,Yes,22.3,497,0.13
2022-12-17,Chocolates,Amul India Twilight Tryst 150g,35651383,South,12,152,1824,No,No,34.9,135,-0.57
2024-08-09,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,West,19,302,5738,Yes,No,32.2,342,0.77
2021-01-08,Chocolates,Amul Dark Chocolate 150g,70549300,East,21,120,2520,No,No,22.7,117,-0.5
2025-07-29,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,North,15,98,1470,No,No,25.6,93,-0.87
2021-06-27,Beverages,Amul Kool Café 200ml,68165390,East,11,47,517,No,No,20.6,48,-0.89
2022-06-14,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,East,14,229,3206,No,No,33.2,213,-0.63
2022-05-22,Snacks & Savories,Amul Cheese Crackers 120g,81997831,North,7,487,3409,No,No,25.0,558,-0.27
2024-03-17,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,South,15,328,4920,No,No,24.6,394,-0.27
2023-09-19,Ice Creams,Amul Kulfi 60ml,68137847,East,14,111,1554,No,No,29.6,112,-0.51
2021-08-15,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,North,10,50,500,No,No,17.0,57,0.41
2021-08-19,Bakery Items,Amul Vanilla Muffin 90g,34223963,North,13,55,715,Yes,No,24.8,56,0.89
2025-01-13,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,Central,11,537,5907,No,No,17.0,569,-0.05
2022-02-16,Butter & Spreads,Amul Butter 500g,79291279,Central,10,182,1820,No,No,17.1,219,0.36
2023-01-23,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,Central,26,99,2574,No,No,35.5,86,0.18
2021-09-27,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,North,8,170,1360,No,No,27.3,177,-0.24
2023-03-25,Others,Amul A2 Cow Milk 1L,80405061,West,11,469,5159,No,No,30.6,501,1.0
2022-12-12,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,South,16,359,5744,No,No,34.4,310,-0.4
2024-07-27,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,West,20,57,1140,No,No,22.0,53,0.55
2022-04-24,Beverages,Amul Kool Café 200ml,68165390,South,7,52,364,No,No,30.7,48,-0.75
2023-09-07,Others,Amul Cheese Tin 500g,82806583,East,11,548,6028,No,No,29.9,565,-0.84
2022-01-16,UHT & Long Life,Amul Mithai Mate UHT 200g,93684965,South,15,150,2250,Yes,No,36.4,153,-0.22
2021-01-11,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,West,10,816,8160,No,No,16.0,902,-0.06
2024-03-11,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,West,11,295,3245,Yes,No,39.7,336,-0.72
2025-03-06,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,North,14,297,4158,No,No,24.9,321,-0.52
2024-10-28,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,East,12,94,1128,No,No,17.5,112,0.9
2022-05-13,Specialty Products,Amul Basundi 1L,12571772,South,16,384,6144,No,No,28.2,411,-0.06
2020-09-25,Others,Amul Camel Milk Chocolate 150g,5752287,South,13,134,1742,No,No,37.1,112,0.14
2024-03-11,Specialty Products,Amul Shrikhand Kesar 500g,43726257,Central,6,392,2352,No,No,37.3,389,0.19
2022-11-08,Others,Amul Happy Treats Veggie Stix 400g,31256377,South,27,491,13257,No,Yes,36.0,544,0.7
2023-10-20,Dairy Products,Amul Fresh Cream 250ml,44564353,Central,18,92,1656,No,No,22.9,92,0.98
2020-10-22,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,West,19,446,8474,No,No,37.7,428,0.33
2024-10-16,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,East,15,376,5640,No,No,22.5,381,-0.93
2024-04-02,Bakery Items,Amul Cheese Danish 120g,18798487,Central,14,51,714,No,No,18.5,58,0.67
2022-09-03,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,Central,21,541,11361,No,No,27.1,530,-0.37
2023-02-15,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,South,9,157,1413,No,No,35.8,172,0.79
2020-12-18,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,West,15,151,2265,No,No,19.6,152,-0.86
2024-10-26,Snacks & Savories,Amul Masala Peanuts 250g,91980489,West,22,251,5522,No,Yes,39.4,296,-0.75
2021-10-29,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,West,12,307,3684,No,No,17.5,266,-0.84
2022-11-02,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,West,14,637,8918,No,No,37.1,681,0.51
2023-05-10,Snacks & Savories,Amul Cheese Crackers 120g,81997831,Central,18,529,9522,No,No,22.7,505,-0.67
2020-12-13,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,West,11,274,3014,No,No,11.2,230,0.89
2023-05-25,Health & Nutrition,Amul Fortified Milk 1L,56068016,Central,10,584,5840,No,No,15.1,604,-0.01
2024-08-11,Butter & Spreads,Amul Butter 500g,79291279,Central,12,219,2628,No,No,16.6,216,0.35
2022-01-01,Specialty Products,Amul Rasmalai 500g,11289388,East,30,382,11460,No,Yes,31.8,416,0.63
2024-07-10,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,North,17,539,9163,No,No,21.9,444,0.47
2023-04-21,Chocolates,Amul Dark Chocolate 150g,70549300,North,18,109,1962,No,Yes,7.7,115,0.92
2023-07-22,Ice Creams,Amul Cassata Slice 120ml,14909382,East,15,51,765,No,No,25.1,50,0.88
2025-02-28,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,North,13,465,6045,No,No,30.9,437,0.55
2023-03-30,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,South,15,182,2730,No,Yes,22.6,160,-0.31
2022-09-01,UHT & Long Life,Amul Mithai Mate UHT 200g,93684965,South,12,143,1716,No,No,31.7,139,-0.49
2023-04-20,Ice Creams,Amul Strawberry Magic 750ml,16367289,East,12,327,3924,No,No,36.6,275,0.53
2023-12-07,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,North,12,156,1872,No,No,29.8,139,-0.93
2023-01-21,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,South,20,554,11080,No,No,39.0,687,-0.52
2025-04-10,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,Central,10,237,2370,No,No,38.4,279,0.01
2021-02-25,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,East,13,32,416,No,No,28.4,29,0.2
2022-12-06,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,West,9,539,4851,No,No,15.1,488,0.48
2021-05-10,Beverages,Amul Pro Milk Drink 200g,74913534,West,23,129,2967,No,No,22.6,121,0.99
2023-02-23,Ice Creams,Amul Kulfi 60ml,68137847,West,8,113,904,No,No,37.9,93,-0.84
2021-05-26,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,East,15,313,4695,No,No,37.7,311,-0.66
2023-09-30,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,East,11,513,5643,No,No,22.0,502,0.83
2024-11-02,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,East,24,255,6120,No,No,16.1,215,0.68
2025-01-03,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,North,13,136,1768,No,No,29.3,154,0.7
2023-11-11,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,West,26,108,2808,No,No,30.3,94,-0.25
2023-03-27,Chocolates,Amul Almond Bar 40g,82147020,West,10,59,590,No,No,16.8,55,-0.44
2021-03-08,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,West,5,260,1300,No,No,29.2,217,0.57
2023-07-05,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,Central,21,251,5271,No,No,31.6,260,-0.06
2021-08-11,Others,Amul Happy Treats Veggie Stix 400g,31256377,East,19,522,9918,No,No,17.8,567,0.41
2024-05-22,Ice Creams,Amul Kulfi 60ml,68137847,East,15,103,1545,No,No,15.3,98,0.48
2023-11-05,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,South,17,447,7599,No,No,28.3,401,-0.13
2020-09-25,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,North,11,107,1177,No,No,28.6,103,-0.09
2022-09-15,Beverages,Amul Kool Saffron Milk 200ml,79195263,Central,12,123,1476,No,No,35.9,105,-0.59
2023-06-12,Beverages,Amul Pro Milk Drink 200g,74913534,South,22,126,2772,No,No,21.1,111,-0.36
2024-08-02,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,Central,12,298,3576,No,No,33.8,260,-0.97
2024-01-16,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,South,17,543,9231,No,No,34.3,556,-0.47
2025-01-21,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,South,17,811,13787,Yes,No,22.8,703,-0.9
2024-11-06,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,South,12,503,6036,No,No,37.5,431,0.21
2025-01-26,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,West,33,181,5973,No,Yes,33.1,172,-0.89
2020-11-02,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,West,15,496,7440,No,No,25.0,601,0.95
2022-10-28,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,West,18,98,1764,No,No,20.8,94,0.33
2025-06-07,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,Central,15,156,2340,Yes,No,30.7,157,-0.69
2025-02-18,Beverages,Amul Kool Café 200ml,68165390,West,10,47,470,No,No,14.2,52,-0.59
2022-06-15,Others,Amul Happy Treats Veggie Stix 400g,31256377,Central,25,526,13150,Yes,No,30.3,483,0.99
2021-05-04,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,East,12,399,4788,Yes,No,33.9,353,-0.81
2022-05-01,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,West,34,446,15164,No,Yes,16.2,430,-0.41
2025-07-26,Beverages,Amul Kool Rose Milk 200ml,14415647,Central,12,111,1332,No,No,17.2,126,0.55
2024-03-13,Butter & Spreads,Amul Lite Spread 250g,88384214,Central,18,55,990,No,No,38.8,52,0.49
2020-10-11,Bakery & Frozen,Amul Frozen Paneer Tikka 500g,62882309,West,23,272,6256,No,No,24.9,273,0.4
2022-12-20,Snacks & Savories,Amul Masala Peanuts 250g,91980489,South,11,278,3058,No,No,35.1,293,-0.18
2021-04-09,Bakery Items,Amul Vanilla Muffin 90g,34223963,North,11,46,506,No,No,27.5,55,0.96
2021-02-13,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,South,5,791,3955,Yes,No,34.8,901,-0.32
2025-04-16,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,Central,12,523,6276,No,No,27.8,447,0.81
2024-09-06,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,North,14,599,8386,Yes,No,6.5,605,-0.7
2024-11-19,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,Central,8,538,4304,No,No,27.5,503,-0.2
2023-01-08,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,Central,12,72,864,No,No,39.6,62,0.98
2023-10-04,Dairy Products,Amul Malai Paneer 1kg,43280889,North,10,104,1040,Yes,Yes,10.6,88,0.45
2025-05-23,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,Central,5,538,2690,Yes,No,39.0,513,-0.32
2023-06-10,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,West,4,191,764,No,No,23.1,159,0.97
2025-07-13,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,East,9,384,3456,No,No,33.2,374,-0.07
2025-06-25,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,East,15,231,3465,No,No,20.9,258,-0.43
2021-10-27,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,East,11,226,2486,No,No,19.5,246,0.97
2022-05-24,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,East,20,750,15000,No,No,25.7,880,-0.71
2022-02-18,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,Central,15,225,3375,No,No,26.6,251,0.26
2023-05-11,Beverages,Amul Kool Elaichi Milk 200ml,14701085,West,10,125,1250,No,No,28.9,124,0.2
2020-12-02,Others,Amul Happy Treats Veggie Stix 400g,31256377,South,23,527,12121,No,No,24.7,462,0.4
2024-10-21,Specialty Products,Amul Basundi 1L,12571772,West,15,367,5505,No,No,29.5,409,-0.35
2024-09-23,Dairy Products,Amul Paneer 200g,18315080,West,23,61,1403,No,No,24.7,56,-0.4
2021-03-29,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,West,19,606,11514,No,No,22.2,581,-0.25
2022-04-04,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,West,7,466,3262,No,No,13.9,456,0.81
2020-12-03,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,South,13,150,1950,No,No,32.3,147,0.19
2025-08-20,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,North,9,239,2151,No,No,10.5,216,0.08
2024-01-03,Dairy Products,Amul Paneer 200g,18315080,West,28,56,1568,No,No,16.5,62,-0.74
2024-08-05,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,North,15,320,4800,No,No,15.6,335,0.74
2024-02-27,Beverages,Amul Tru Orange Juice 200ml,26980737,Central,19,127,2413,Yes,No,20.1,113,-0.57
2023-10-12,Specialty Products,Amul Basundi 1L,12571772,Central,12,390,4680,No,No,34.6,443,0.79
2023-12-15,Ice Creams,Amul Cassata Slice 120ml,14909382,East,5,58,290,No,No,29.8,59,0.69
2022-07-02,Beverages,Amul Tru Orange Juice 200ml,26980737,East,10,127,1270,Yes,No,24.6,130,0.1
2022-09-15,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,North,8,264,2112,No,No,18.6,237,-0.06
2022-11-05,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,East,17,538,9146,No,No,20.3,479,0.02
2022-08-01,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,Central,8,308,2464,No,No,22.3,335,0.12
2024-04-07,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,South,14,153,2142,No,No,25.7,165,-0.08
2021-03-22,Bakery Items,Amul Chocolate Brownie 100g,58937020,East,6,212,1272,No,No,31.6,235,-0.23
